cell	value
A1	program
B1	sim_name
C1	num_samples
D1	v_measure
E1	num_mutations_pred
F1	num_mutations_true
G1	ancestor_descendant_f_score
H1	Success
I1	memory
J1	time
A2	PhyClone
B103	LTXSIM106
C103	11
D103	0.7960593182317922
E103	857
F103	1110
G103	0.7119380364441085
H103	1
I103	177.89
J103	141.4661
A104	fastBE
B104	LTXSIM106
C104	11
D104	0.7809744795723191
E104	1110
F104	1110
G104	0.7736446056210335
H104	1
I104	28.21
J104	3.2226
A105	Orchard
B105	LTXSIM106
C105	11
D105	0.7809744795723191
E105	1110
F105	1110
G105	0.5582753880614181
H105	1
I105	335.93
J105	13.3286
A106	Pairtree
B106	LTXSIM106
C106	11
D106	0.7809744795723191
E106	1110
F106	1110
G106	0.5708353925882701
H106	1
I106	1142.28
J106	132.8592
A107	PhyClone
B107	LTXSIM123
C107	9
D107	0.8744320778482745
E107	1160
F107	1225
G107	0.7584524368291563
H107	1
I107	1325.11
J107	1038.1014
A108	CONIPHER
B108	LTXSIM123
C108	9
D108	0.8564325831570975
E108	1030
F108	1225
G108	0.8830724725286587
H108	1
I108	202.64
J108	125.5432
A109	fastBE
B109	LTXSIM123
C109	9
D109	0.8066685992435152
E109	1225
F109	1225
G109	0.7243840799716528
H109	1
I109	34.24
J109	3.3298
A110	Orchard
B110	LTXSIM123
C110	9
D110	0.8066685992435152
E110	1225
F110	1225
G110	0.5870960175013046
H110	1
I110	337.52
J110	8.0367
A111	Pairtree
B111	LTXSIM123
C111	9
D111	0.8066685992435152
E111	1225
F111	1225
G111	0.4810855106435691
H111	1
I111	1142.75
J111	142.7609
A112	PhyClone
B112	LTXSIM070
C112	4
D112	0.745442309969658
E112	436
F112	443
G112	0.6457867598323915
H112	1
I112	1217.14
J112	545.7639
A113	CONIPHER
B113	LTXSIM070
C113	4
D113	0.7625703524228269
E113	427
F113	443
G113	0.674117577267604
H113	1
I113	176.99
J113	54.1409
A114	fastBE
B114	LTXSIM070
C114	4
D114	0.7279194062611871
E114	443
F114	443
G114	0.6482456518924518
H114	1
I114	43.83
J114	2.8398
A115	Orchard
B115	LTXSIM070
C115	4
D115	0.7279194062611871
E115	443
F115	443
G115	0.5587375968609296
H115	1
I115	330.77
J115	7.5701
A116	Pairtree
B116	LTXSIM070
C116	4
D116	0.7279194062611871
E116	443
F116	443
G116	0.5777309519031373
H116	1
I116	1127
J116	108.5964
A117	PhyClone
B117	LTXSIM053
C117	7
D117	0.8202352703327683
E117	779
F117	779
G117	0.7070132383948015
H117	1
I117	1216.81
J117	1053.461
A118	CONIPHER
B118	LTXSIM053
C118	7
D118	0.7857001769269386
E118	668
F118	779
G118	0.7803818044461799
H118	1
I118	174.52
J118	81.4119
A119	fastBE
B119	LTXSIM053
C119	7
D119	0.8202352703327683
E119	779
F119	779
G119	0.7070533971357991
H119	1
I119	31.92
J119	2.0982
A120	Orchard
B120	LTXSIM053
C120	7
D120	0.8202352703327683
E120	779
F120	779
G120	0.5792319033911395
H120	1
I120	332.71
J120	9.602600000000001
A121	Pairtree
B121	LTXSIM053
C121	7
D121	0.8202352703327683
E121	779
F121	779
G121	0.625416238700787
H121	1
I121	1101.67
J121	121.9364
A122	PhyClone
B122	LTXSIM030
