cell	value
A1	program
B1	depth
C1	num_clusters
D1	num_mutations
E1	num_samples
F1	run
G1	v_measure
H1	num_mutations_pred
I1	num_mutations_true
J1	ancestor_descendant_f_score
K1	Success
L1	memory
M1	time
A2	PhyClone
K772	1
L772	35.78
M772	5.3367
A773	fastBE
B773	50
C773	100
D773	2000
E773	30
F773	4
G773	0.5631687258853498
H773	2000
I773	2000
J773	0.2455410900731768
K773	1
L773	48.43
M773	4.3649
A774	fastBE
B774	1000
C774	10
D774	100
E774	100
F774	3
G774	1
H774	100
I774	100
J774	0.9514563106796116
K774	1
L774	89.38
M774	9.871700000000001
A775	fastBE
B775	1000
C775	10
D775	100
E775	100
F775	4
G775	0.9606347408547756
H775	100
I775	100
J775	0.9873320537428024
K775	1
L775	150.04
M775	22.6065
A776	fastBE
B776	1000
C776	10
D776	200
E776	100
F776	3
G776	0.9928900622902654
H776	200
I776	200
J776	0.905350302730755
K776	1
L776	150.54
M776	14.2537
A777	fastBE
B777	1000
C777	10
D777	200
E777	100
F777	4
G777	0.995591491381666
H777	200
I777	200
J777	0.9845205387656636
K777	1
L777	97.22
M777	23.1103
A778	fastBE
B778	200
C778	10
D778	1000
E778	100
F778	1
G778	1
H778	1000
I778	1000
J778	1
K778	1
L778	89.70999999999999
M778	9.815300000000001
A779	fastBE
B779	200
C779	10
D779	100
E779	100
F779	2
G779	0.9953648350103972
H779	100
I779	100
J779	0.884710890386662
K779	1
L779	150.4
M779	11.7306
A780	fastBE
B780	200
C780	10
D780	100
E780	100
F780	4
G780	0.9785871066606974
H780	100
I780	100
J780	0.9964216900633086
K780	1
L780	89.64
M780	9.5366
A781	fastBE
B781	200
C781	10
D781	200
E781	100
F781	1
G781	1
H781	200
I781	200
J781	1
K781	1
L781	89.75
M781	9.5015
A782	fastBE
B782	50
C782	10
D782	1000
E782	100
F782	3
G782	0.9814262281297976
H782	1000
I782	1000
J782	0.6651678953297626
K782	1
L782	135.28
M782	10.6765
A783	fastBE
B783	50
C783	10
D783	1000
E783	100
F783	4
G783	0.9767949538222068
H783	1000
I783	1000
J783	0.982422018648514
K783	1
L783	136.25
M783	10.4017
A784	fastBE
B784	50
C784	10
D784	100
E784	100
F784	2
G784	0.976089445439644
H784	100
I784	100
J784	0.9666568309235762
K784	1
L784	150.43
M784	13.2391
A785	fastBE
B785	50
C785	10
D785	200
E785	100
F785	1
G785	0.947839151520632
H785	200
I785	200
J785	0.9590759849906192
K785	1
L785	120.86
M785	7.1348
A786	fastBE
B786	50
C786	10
D786	200
E786	100
F786	3
G786	0.9685541587015698
H786	200
I786	200
J786	0.8423957149813343
K786	1
L786	135.95
M786	10.602
A787	fastBE
B787	1000
C787	10
D787	1000
E787	10
F787	3
G787	0.9387449662480696
H787	1000
I787	1000
J787	0.5888100715746422
K787	1
L787	34.86
M787	2.8107
A788	fastBE
B788	1000
C788	10
D788	100
E788	10
F788	2
G788	0.992130253267126
H788	100
I788	100
J788	0.999222395023328
K788	1
L788	33.92
M788	3.3938
A789	fastBE
B789	1000
C789	10
D789	100
E789	10
F789	3
G789	0.9830916495876024
H789	100
I789	100
J789	0.9778337531486146
K789	1
L789	43.84
M789	2.4858
A790	fastBE
B790	1000
C790	10
D790	200
E790	10
F790	1
G790	0.9383415159007176
H790	200
I790	200
J790	0.6387973402717548
K790	1
L790	33.92
M790	3.2609
A791	fastBE
B791	200
C791	10
D791	100
E791	10
F791	3
G791	0.9843916736803484
H791	100
I791	100
J791	0.6872187218721872
K791	1
L791	39.72
M791	3.2655
A792	fastBE
B792	50
C792	10
D792	100
E792	10
F792	2
G792	0.8380619978122552
H792	100
I792	100
J792	0.9057518173702334
K792	1
L792	27.43
M792	1.3064
A793	fastBE
B793	50
C793	10
D793	100
E793	10
F793	4
G793	0.8896194143510182
H793	100
I793	100
J793	0.7867956265769555
K793	1
L793	29.24
M793	1.96
A794	fastBE
B794	50
C794	10
D794	200
E794	10
F794	3
G794	0.9075851025436336
H794	200
I794	200
J794	0.9095273018201212
K794	1
L794	35.09
M794	0.8712
A795	fastBE
B795	1000
C795	10
D795	1000
E795	1
F795	1
G795	0.392776809280141
H795	1000
I795	1000
J795	0
K795	1
L795	42.29
M795	1.2496
A796	fastBE
B796	1000
C796	10
D796	1000
E796	1
F796	2
G796	0.7879650675511312
H796	1000
I796	1000
J796	0.8352562634991118
K796	1
L796	33.71
M796	1.657
A797	fastBE
B797	1000
C797	10
D797	1000
E797	1
F797	3
G797	0.5911969803178413
H797	1000
I797	1000
J797	0.2757215522250999
K797	1
L797	43.83
M797	1.8072
A798	fastBE
B798	1000
C798	10
D798	100
E798	1
F798	3
G798	0.6931480375676948
H798	100
I798	100
J798	0.7636240931331196
K798	1
L798	33.73
M798	1.6903
A799	fastBE
B799	1000
C799	10
D799	100
E799	1
F799	4
G799	0.6397580854520432
H799	100
I799	100
J799	0.6067653276955602
K799	1
L799	34.24
M799	1.4857
A800	fastBE
B800	200
C800	10
D800	1000
E800	1
F800	1
G800	0.4293129637217655
H800	1000
I800	1000
J800	0.4533838749520848
K800	1
L800	43.84
M800	1.9193
A801	fastBE
B801	200
C801	10
D801	200
E801	1
F801	3
G801	0.6560265460302682
H801	200
I801	200
J801	0.4226465661641541
K801	1
L801	30.88
M801	0.9522
A802	fastBE
B802	50
C802	10
D802	100
E802	1
F802	1
G802	0.3586416567468314
H802	100
I802	100
J802	0.0817929003762473
K802	1
L802	33.65
M802	0.8461
A803	fastBE
B803	50
C803	10
D803	200
E803	1
F803	3
G803	0.0274557591326277
H803	200
I803	200
J803	0.0636313768513439
K803	1
L803	41.77
M803	1.4977
A804	fastBE
B804	50
C804	10
D804	200
E804	1
F804	4
G804	0.4866869295326814
H804	200
I804	200
J804	0.3649649451960106
K804	1
L804	42.54
M804	1.2495
A805	fastBE
B805	50
C805	10
D805	100
E805	30
F805	3
G805	0.9519713342490252
H805	100
I805	100
J805	0.9229521492295216
K805	1
L805	48.46
M805	5.9684
A806	fastBE
B806	1000
C806	10
D806	100
E806	30
F806	2
G806	0.9835952392386998
H806	100
I806	100
J806	0.9967883906268584
K806	1
L806	53.33
M806	5.5027
A807	fastBE
B807	1000
C807	10
D807	100
E807	30
F807	3
G807	1
H807	100
I807	100
J807	1
K807	1
L807	32.9
M807	4.0438
A808	fastBE
B808	1000
C808	10
D808	200
E808	30
F808	4
G808	0.9944415584830018
H808	200
I808	200
J808	0.3391347588264545
K808	1
L808	53.97
M808	5.2479
A809	fastBE
B809	200
C809	10
D809	1000
E809	30
F809	3
G809	1
H809	1000
I809	1000
J809	0.9851528534359802
K809	1
L809	33.72
M809	4.5532
A810	fastBE
B810	200
C810	10
D810	1000
E810	30
F810	4
G810	1
H810	1000
I810	1000
J810	1
K810	1
L810	43.83
M810	4.2267
A811	fastBE
B811	200
C811	10
D811	100
E811	30
F811	2
G811	0.9805515347233648
H811	100
I811	100
J811	0.9730921923246582
K811	1
L811	48.5
M811	4.3393
A812	fastBE
B812	200
C812	10
D812	200
E812	30
F812	3
G812	0.9649189094378072
H812	200
I812	200
J812	0.9510331163317294
K812	1
L812	33.44
M812	3.9299
A813	fastBE
B813	200
C813	10
D813	200
E813	30
F813	4
G813	1
H813	200
I813	200
J813	0.8228678537956888
K813	1
L813	41
M813	4.4979
A814	fastBE
B814	50
C814	10
D814	1000
E814	30
F814	1
G814	0.9375116797763536
H814	1000
I814	1000
J814	0.953517028236569
K814	1
L814	43.33
M814	3.1331
A815	fastBE
B815	50
C815	10
D815	1000
E815	30
F815	2
G815	0.9493235312009152
H815	1000
I815	1000
J815	0.8556263269639066
K815	1
L815	49.09
M815	4.2148
A816	fastBE
B816	50
C816	10
D816	200
E816	30
F816	3
G816	0.9581557755056672
H816	200
I816	200
J816	0.9650725416442772
K816	1
L816	48.07
M816	4.0496
A817	fastBE
B817	1000
C817	10
D817	1000
E817	3
F817	1
G817	0.8000690801763415
H817	1000
I817	1000
J817	0.7844290999838296
K817	1
L817	32.39
M817	1.3568
A818	fastBE
B818	1000
C818	10
D818	1000
E818	3
F818	3
G818	0.7887336189046437
H818	1000
I818	1000
J818	0.8488754531281734
K818	1
L818	35.32
M818	1.7188
A819	fastBE
B819	1000
C819	10
D819	100
E819	3
F819	2
G819	0.8736764534691698
H819	100
I819	100
J819	0.6410624551328069
K819	1
L819	43.57
M819	1.6152
A820	fastBE
B820	1000
C820	10
D820	200
E820	3
F820	2
G820	0.8415664225801038
H820	200
I820	200
J820	0.8248237235585337
K820	1
L820	32.16
M820	1.2558
A821	fastBE
B821	200
C821	10
D821	1000
E821	3
F821	2
G821	0.9488779777599664
H821	1000
I821	1000
J821	0.8989199531271064
K821	1
L821	38.44
M821	1.8855
A822	fastBE
B822	200
C822	10
D822	1000
E822	3
F822	4
G822	0.9795701694441328
H822	1000
I822	1000
J822	0.8991569747348426
K822	1
L822	34.86
M822	1.3139
A823	fastBE
B823	200
C823	10
D823	100
E823	3
F823	2
G823	0.7741817789135033
H823	100
I823	100
J823	0.664345030806322
K823	1
L823	43.84
M823	1.3721
A824	fastBE
B824	200
C824	10
D824	200
E824	3
F824	2
G824	0.9019210314542438
H824	200
I824	200
J824	0.7610161961306999
K824	1
L824	32.39
M824	1.2221
A825	fastBE
B825	200
C825	10
D825	200
E825	3
F825	3
G825	0.797141470006939
H825	200
I825	200
J825	0.8821382488479262
K825	1
L825	32.89
M825	1.0959
A826	fastBE
B826	50
C826	10
D826	1000
E826	3
F826	1
G826	0.8479630498028287
H826	1000
I826	1000
J826	0.6415058873189738
K826	1
L826	28.46
M826	1.168
A827	fastBE
B827	50
C827	10
D827	100
E827	3
F827	2
G827	0.7832101537899792
H827	100
I827	100
J827	0.8464849354375896
K827	1
L827	30.89
M827	1.1497
A828	fastBE
B828	1000
C828	30
D828	3000
E828	100
F828	1
G828	0.8903425452981907
H828	3000
I828	3000
J828	0.9284157209311102
K828	1
L828	120.49
M828	22.251
A829	fastBE
B829	1000
C829	30
D829	3000
E829	100
F829	3
G829	0.8774397547211933
H829	3000
I829	3000
J829	0.8997297149786311
K829	1
L829	121.11
M829	22.6068
A830	fastBE
B830	1000
C830	30
D830	300
E830	100
F830	2
G830	0.8892972148286573
H830	300
I830	300
J830	0.9030204902015522
K830	1
L830	128.14
M830	29.6629
A831	fastBE
B831	1000
C831	30
D831	300
E831	100
F831	3
G831	0.8828771250886077
H831	300
I831	300
J831	0.7781820997212759
K831	1
L831	120.76
M831	20.4995
A832	fastBE
B832	1000
C832	30
D832	300
E832	100
F832	4
G832	0.8878035880502568
H832	300
I832	300
J832	0.9252932330827068
K832	1
L832	120.72
M832	21.8182
A833	fastBE
B833	200
C833	30
D833	3000
E833	100
F833	1
G833	0.8996139445617983
H833	3000
I833	3000
J833	0.8807280251662711
K833	1
L833	150.81
M833	43.2159
A834	fastBE
B834	200
C834	30
D834	300
E834	100
F834	1
G834	0.8880668319573285
H834	300
I834	300
J834	0.8514904140186668
K834	1
L834	120.64
M834	22.5941
A835	fastBE
B835	200
C835	30
D835	300
E835	100
F835	3
G835	0.8598520997988549
H835	300
I835	300
J835	0.9375606293623564
K835	1
L835	113.18
M835	19.4277
A836	fastBE
B836	200
C836	30
D836	600
E836	100
F836	3
G836	0.8725213451349398
H836	600
I836	600
J836	0.9318932228999944
K836	1
L836	112.88
M836	19.5092
A837	fastBE
B837	50
C837	30
D837	300
E837	100
F837	4
G837	0.8338856938537897
H837	300
I837	300
J837	0.9206010797427874
K837	1
L837	89.69
M837	10.241
A838	fastBE
B838	50
C838	30
D838	600
E838	100
F838	2
G838	0.8240414501127508
H838	600
I838	600
J838	0.9447623831649952
K838	1
L838	97.26000000000001
M838	13.1765
A839	fastBE
B839	1000
C839	30
D839	300
E839	10
F839	3
G839	0.834446228442651
H839	300
I839	300
J839	0.7992665624624263
K839	1
L839	31.92
M839	3.1924
A840	fastBE
B840	1000
C840	30
D840	600
E840	10
F840	1
G840	0.8441777640159001
H840	600
I840	600
J840	0.7574595306937314
K840	1
L840	33.98
M840	2.591
A841	fastBE
B841	1000
C841	30
D841	600
E841	10
F841	2
G841	0.8544364848563109
H841	600
I841	600
J841	0.9172547203225896
K841	1
L841	34.24
M841	4.7839
A842	fastBE
B842	1000
C842	30
D842	600
E842	10
F842	3
G842	0.87760205183425
H842	600
I842	600
J842	0.9101772783384452
K842	1
L842	33.98
M842	4.5862
A843	fastBE
B843	200
C843	30
D843	3000
E843	10
F843	1
G843	0.8623839370727773
H843	3000
I843	3000
J843	0.7689187771704292
K843	1
L843	31.66
M843	2.7846
A844	fastBE
B844	200
C844	30
D844	300
E844	10
F844	2
G844	0.844923064015092
H844	300
I844	300
J844	0.8062630737049342
K844	1
L844	31.91
M844	2.4231
A845	fastBE
B845	200
C845	30
D845	600
E845	10
F845	2
G845	0.8031535853309411
H845	600
I845	600
J845	0.7805923657673829
K845	1
L845	41.01
M845	3.0442
A846	fastBE
B846	50
C846	30
D846	3000
E846	10
F846	2
G846	0.7355492693825344
H846	3000
I846	3000
J846	0.7497153242940594
K846	1
L846	33.47
M846	2.7189
A847	fastBE
B847	50
C847	30
D847	3000
E847	10
F847	3
G847	0.7760950618977104
H847	3000
I847	3000
J847	0.8262409451563666
K847	1
L847	32.95
M847	2.2677
A848	fastBE
B848	50
C848	30
D848	300
E848	10
F848	1
G848	0.7156581195430037
H848	300
I848	300
J848	0.8598648096901511
K848	1
L848	40.99
M848	2.5444
A849	fastBE
B849	1000
C849	30
D849	3000
E849	30
F849	3
G849	0.930391775326938
H849	3000
I849	3000
J849	0.9128613766375604
K849	1
L849	54.6
M849	14.8714
A850	fastBE
B850	1000
C850	30
D850	3000
E850	30
F850	4
G850	0.9093071083250568
H850	3000
I850	3000
J850	0.9057314182584146
K850	1
L850	51.3
M850	24.9364
A851	fastBE
B851	1000
C851	30
D851	600
E851	30
F851	4
G851	0.9121886160665688
H851	600
I851	600
J851	0.8892787460444984
K851	1
L851	44.64
M851	8.2089
A852	fastBE
B852	200
C852	30
D852	3000
E852	30
F852	1
G852	0.9189899241542174
H852	3000
I852	3000
J852	0.9687321354553328
K852	1
L852	46.37
M852	9.2569
A853	fastBE
B853	200
C853	30
D853	3000
E853	30
F853	2
G853	0.8568881471947081
H853	3000
I853	3000
J853	0.9201979227938372
K853	1
L853	35.87
M853	5.4611
A854	fastBE
B854	200
C854	30
D854	300
E854	30
F854	2
G854	0.8023172547564563
H854	300
I854	300
J854	0.8485762959357508
K854	1
L854	41.31
M854	7.5581
A855	fastBE
B855	200
C855	30
D855	600
E855	30
F855	2
G855	0.8821223085056026
H855	600
I855	600
J855	0.8906886275223513
K855	1
L855	44.71
M855	8.1004
A856	fastBE
B856	50
C856	30
D856	3000
E856	30
F856	3
G856	0.868272484952029
H856	3000
I856	3000
J856	0.9500229121982834
K856	1
L856	43.83
M856	5.1206
A857	fastBE
B857	50
C857	30
D857	600
E857	30
F857	4
G857	0.8021114053911904
H857	600
I857	600
J857	0.8876294357487721
K857	1
L857	48.7
M857	4.4349
A858	fastBE
B858	1000
C858	3
D858	300
E858	100
F858	2
G858	1
H858	300
I858	300
J858	0.8603157370968472
K858	1
L858	30.01
M858	1.0264
A859	fastBE
B859	1000
C859	3
D859	300
E859	100
F859	4
G859	1
H859	300
I859	300
J859	0.1724137931034483
K859	1
L859	33.46
M859	0.8421
A860	fastBE
B860	200
C860	3
D860	300
E860	100
F860	1
G860	1
H860	300
I860	300
J860	1
K860	1
L860	34.86
M860	1.7193
A861	fastBE
B861	200
C861	3
D861	300
E861	100
F861	4
G861	1
H861	300
I861	300
J861	1
K861	1
L861	43.83
M861	1.2295
A862	fastBE
B862	200
C862	3
D862	30
E862	100
F862	1
G862	1
H862	30
I862	30
J862	1
K862	1
L862	33.93
M862	1.6885
A863	fastBE
B863	200
C863	3
D863	30
E863	100
F863	2
G863	1
H863	30
I863	30
J863	1
K863	1
L863	33.72
M863	1.6276
A864	fastBE
B864	200
C864	3
D864	30
E864	100
F864	3
G864	1
H864	30
I864	30
J864	0.6756756756756757
K864	1
L864	27.95
M864	1.1075
A865	fastBE
B865	200
C865	3
D865	60
E865	100
F865	3
G865	1
H865	60
I865	60
J865	0.0666666666666666
K865	1
L865	30.89
M865	1.1149
A866	fastBE
B866	50
C866	3
D866	300
E866	100
F866	1
G866	1
H866	300
I866	300
J866	0.890282131661442
K866	1
L866	33.21
M866	1.1487
A867	fastBE
B867	50
C867	3
D867	30
E867	100
F867	3
G867	1
H867	30
I867	30
J867	1
K867	1
L867	33.22
M867	0.874
A868	fastBE
B868	50
C868	3
D868	60
E868	100
F868	4
G868	1
H868	60
I868	60
J868	1
K868	1
L868	28.46
M868	1.1041
A869	fastBE
B869	1000
C869	3
D869	300
E869	10
F869	1
G869	1
H869	300
I869	300
J869	1
K869	1
L869	41.02
M869	1.3166
A870	fastBE
B870	1000
C870	3
D870	300
E870	10
F870	2
G870	1
H870	300
I870	300
J870	0.6866734486266531
K870	1
L870	42.28
M870	1.1948
A871	fastBE
B871	1000
C871	3
D871	30
E871	10
F871	4
G871	1
H871	30
I871	30
J871	0.9324894514767932
K871	1
L871	34.17
M871	1.5659
A872	fastBE
B872	1000
C872	3
D872	60
E872	10
F872	3
G872	1
H872	60
I872	60
J872	1
K872	1
L872	28.46
M872	1.1728
A873	fastBE
B873	200
C873	3
D873	30
E873	10
F873	3
G873	1
H873	30
I873	30
J873	1
K873	1
L873	31.66
M873	1.6128
A874	fastBE
B874	200
C874	3
D874	60
E874	10
F874	3
G874	1
H874	60
I874	60
J874	0.9110122358175752
K874	1
L874	38.43
M874	1.3983
A875	fastBE
B875	50
C875	3
D875	300
E875	10
F875	3
G875	1
H875	300
I875	300
J875	0.9767138412124862
K875	1
L875	32.16
M875	0.9431
A876	fastBE
B876	50
C876	3
D876	30
E876	10
F876	3
G876	1
H876	30
I876	30
J876	1
K876	1
L876	26.3
M876	1.0702
A877	fastBE
B877	1000
C877	3
D877	300
E877	1
F877	1
G877	0.7256925617906531
H877	300
I877	300
J877	0.8466160590184968
K877	1
L877	43.82
M877	1.9167
A878	fastBE
B878	1000
C878	3
D878	300
E878	1
F878	3
G878	0.893554551316296
H878	300
I878	300
J878	0
K878	1
L878	30.89
M878	1.0712
A879	fastBE
B879	1000
C879	3
D879	60
E879	1
F879	2
G879	0.8223126185887853
H879	60
I879	60
J879	0
K879	1
L879	34.43
M879	1.0599
A880	fastBE
B880	1000
C880	3
D880	60
E880	1
F880	3
G880	0.8721033768934836
H880	60
I880	60
J880	0
K880	1
L880	33.93
M880	1.6021
A881	fastBE
B881	200
C881	3
D881	300
E881	1
F881	2
G881	0.8314269928144226
H881	300
I881	300
J881	0
K881	1
L881	31.66
M881	0.9623
A882	fastBE
B882	200
C882	3
D882	300
E882	1
F882	4
G882	1
H882	300
I882	300
J882	0.0694084984236036
K882	1
L882	43.57
M882	1.1995
A883	fastBE
B883	200
C883	3
D883	30
E883	1
F883	3
G883	1
H883	30
I883	30
J883	0.96
K883	1
L883	43.83
M883	1.456
A884	fastBE
B884	200
C884	3
D884	30
E884	1
F884	4
G884	0
H884	30
I884	30
J884	0
K884	1
L884	28.46
M884	1.1161
A885	fastBE
B885	200
C885	3
D885	60
E885	1
F885	4
G885	0.840933990883994
H885	60
I885	60
J885	0
K885	1
L885	32.04
M885	0.972
A886	fastBE
B886	50
C886	3
D886	300
E886	1
F886	1
G886	0.6338346797182995
H886	300
I886	300
J886	0.703625741043045
K886	1
L886	34.87
M886	1.6247
A887	fastBE
B887	50
C887	3
D887	60
E887	1
F887	2
G887	0.9001276029362734
H887	60
I887	60
J887	0
K887	1
L887	30.37
M887	1.1068
A888	fastBE
B888	50
C888	3
D888	60
E888	1
F888	3
G888	0.8066385611713573
H888	60
I888	60
J888	0
K888	1
L888	32.17
M888	0.9141
A889	fastBE
B889	1000
C889	3
D889	300
E889	30
F889	1
G889	1
H889	300
I889	300
J889	1
K889	1
L889	27.95
M889	1.1524
A890	fastBE
B890	1000
C890	3
D890	300
E890	30
F890	2
G890	1
H890	300
I890	300
J890	1
K890	1
L890	28.21
M890	1.1145
A891	fastBE
B891	1000
C891	3
D891	30
E891	30
F891	1
G891	1
H891	30
I891	30
J891	1
K891	1
L891	32.38
M891	1.6971
A892	fastBE
B892	1000
C892	3
D892	60
E892	30
F892	3
G892	1
H892	60
I892	60
J892	1
K892	1
L892	43.84
M892	1.2659
A893	fastBE
B893	1000
C893	3
D893	60
E893	30
F893	4
G893	1
H893	60
I893	60
J893	0.9636363636363636
K893	1
L893	30.63
M893	0.9781
A894	fastBE
B894	200
C894	3
D894	300
E894	30
F894	1
G894	1
H894	300
I894	300
J894	1
K894	1
L894	28.2
M894	1.1534
A895	fastBE
B895	200
C895	3
D895	300
E895	30
F895	2
G895	1
H895	300
I895	300
J895	0.928
K895	1
L895	30.89
M895	0.9993
A896	fastBE
B896	200
C896	3
D896	30
E896	30
F896	2
G896	1
H896	30
I896	30
J896	0.2754098360655738
K896	1
L896	41.02
M896	1.36
A897	fastBE
B897	200
C897	3
D897	60
E897	30
F897	4
G897	1
H897	60
I897	60
J897	1
K897	1
L897	35.06
M897	1.4994
A898	fastBE
B898	50
C898	3
D898	300
E898	30
F898	2
G898	1
H898	300
I898	300
J898	1
K898	1
L898	28.2
M898	1.1415
A899	fastBE
B899	50
C899	3
D899	300
E899	30
F899	3
G899	1
H899	300
I899	300
J899	1
K899	1
L899	41.01
M899	0.6645
A900	fastBE
B900	50
C900	3
D900	300
E900	30
F900	4
G900	1
H900	300
I900	300
J900	0.8571428571428571
K900	1
L900	35.3
M900	1.9999
A901	fastBE
B901	50
C901	3
D901	30
E901	30
F901	2
G901	1
H901	30
I901	30
J901	1
K901	1
L901	43.83
M901	1.438
A902	fastBE
B902	1000
C902	3
D902	300
E902	3
F902	4
G902	1
H902	300
I902	300
J902	1
K902	1
L902	31.14
M902	0.9538
A903	fastBE
B903	1000
C903	3
D903	30
E903	3
F903	1
G903	1
H903	30
I903	30
J903	0.7941176470588235
K903	1
L903	26.93
M903	1.128
A904	fastBE
B904	1000
C904	3
D904	30
E904	3
F904	4
G904	1
H904	30
I904	30
J904	1
K904	1
L904	33.68
M904	0.8243
A905	fastBE
B905	1000
C905	3
D905	60
E905	3
F905	1
G905	1
H905	60
I905	60
J905	0.0512820512820512
K905	1
L905	40.24
M905	1.3463
A906	fastBE
B906	1000
C906	3
D906	60
E906	3
F906	4
G906	0.3327576510108683
H906	60
I906	60
J906	0.0434037692747001
K906	1
L906	32.16
M906	0.9795
A907	fastBE
B907	200
C907	3
D907	300
E907	3
F907	4
G907	1
H907	300
I907	300
J907	0.8569233133548486
K907	1
L907	32.58
M907	0.9555
A908	fastBE
B908	200
C908	3
D908	30
E908	3
F908	4
G908	0.6458500627214587
H908	30
I908	30
J908	0
K908	1
L908	41.02
M908	1.4282
A909	fastBE
B909	200
C909	3
D909	60
E909	3
F909	2
G909	1
H909	60
I909	60
J909	0.8433734939759037
K909	1
L909	41.53
M909	1.4904
A910	fastBE
B910	200
C910	3
D910	60
E910	3
F910	4
G910	1
H910	60
I910	60
J910	0.9697950377562028
K910	1
L910	31.39
M910	0.9688
A911	fastBE
B911	50
C911	3
D911	30
E911	3
F911	2
G911	0.6163773591245552
H911	30
I911	30
J911	0
K911	1
L911	31.14
M911	0.9644
A912	fastBE
B912	1000
C912	100
D912	10000
E912	100
F912	2
G912	0.6799340000640054
H912	10000
I912	10000
J912	0.426588322580694
K912	1
L912	159.51
M912	50.1296
A913	fastBE
B913	1000
C913	100
D913	10000
E913	100
F913	4
G913	0.6928541582606258
H913	10000
I913	10000
J913	0.5580661553226949
K913	1
L913	127.97
M913	30.5707
A914	fastBE
B914	1000
C914	100
D914	1000
E914	100
F914	1
G914	0.7292104739498758
H914	1000
I914	1000
J914	0.6793939450517649
K914	1
L914	136.09
M914	31.7436
A915	fastBE
B915	1000
C915	100
D915	1000
E915	100
F915	3
G915	0.6687368403263696
H915	1000
I915	1000
J915	0.3133571398796704
K915	1
L915	136.12
M915	29.1327
A916	fastBE
B916	1000
C916	100
D916	2000
E916	100
F916	2
G916	0.7711481713327886
H916	2000
I916	2000
J916	0.5554836751067966
K916	1
L916	143.32
M916	33.4055
A917	fastBE
B917	200
C917	100
D917	1000
E917	100
F917	3
G917	0.638478357704121
H917	1000
I917	1000
J917	0.6979353225424931
K917	1
L917	105.21
M917	16.0462
A918	fastBE
B918	200
C918	100
D918	2000
E918	100
F918	3
G918	0.6614410479318387
H918	2000
I918	2000
J918	0.4797227308653369
K918	1
L918	105.03
M918	15.6046
A919	fastBE
B919	200
C919	100
D919	2000
E919	100
F919	4
G919	0.7363915916497011
H919	2000
I919	2000
J919	0.867830523980947
K919	1
L919	128.44
M919	25.7222
A920	fastBE
B920	50
C920	100
D920	2000
E920	100
F920	1
G920	0.5668940505355685
H920	2000
I920	2000
J920	0.6984837556571846
K920	1
L920	97.34
M920	13.703
A921	fastBE
B921	50
C921	100
D921	2000
E921	100
F921	3
G921	0.5946612672648949
H921	2000
I921	2000
J921	0.5348782339613967
K921	1
L921	136.03
M921	11.1023
A922	fastBE
B922	1000
C922	100
D922	10000
E922	10
F922	2
G922	0.6349335606574731
H922	10000
I922	10000
J922	0.3788907211016201
K922	1
L922	41.02
M922	3.5738
A923	fastBE
B923	1000
C923	100
D923	10000
E923	10
F923	4
G923	0.6416099002446192
H923	10000
I923	10000
J923	0.7603924714103145
K923	1
L923	33.98
M923	4.2419
A924	fastBE
B924	1000
C924	100
D924	1000
E924	10
F924	4
G924	0.7203385364668458
H924	1000
I924	1000
J924	0.6572652888635085
K924	1
L924	34.24
M924	4.857
A925	fastBE
B925	1000
C925	100
D925	2000
E925	10
F925	2
G925	0.7029217908231125
H925	2000
I925	2000
J925	0.4614785949566199
K925	1
L925	34.24
M925	3.5639
A926	fastBE
B926	200
C926	100
D926	10000
E926	10
F926	4
G926	0.7313489478291354
H926	10000
I926	10000
J926	0.687472425450113
K926	1
L926	40.76
M926	6.115
A927	fastBE
B927	200
C927	100
D927	2000
E927	10
F927	1
G927	0.6280088755961584
H927	2000
I927	2000
J927	0.6980988647884714
K927	1
L927	30.62
M927	2.1656
A928	fastBE
B928	200
C928	100
D928	2000
E928	10
F928	2
G928	0.6556261682225221
H928	2000
I928	2000
J928	0.6671675212269109
K928	1
L928	34.44
M928	4.0269
A929	fastBE
B929	200
C929	100
D929	2000
E929	10
F929	4
G929	0.6732391672246735
H929	2000
I929	2000
J929	0.763532800264042
K929	1
L929	33.92
M929	4.3865
A930	fastBE
B930	50
C930	100
D930	1000
E930	10
F930	2
G930	0.5397171863682733
H930	1000
I930	1000
J930	0.3927363550751341
K930	1
L930	31.66
M930	2.2054
A931	fastBE
B931	50
C931	100
D931	2000
E931	10
F931	1
G931	0.5140391785408959
H931	2000
I931	2000
J931	0.4836700879240357
K931	1
L931	33.98
M931	2.621
A932	fastBE
B932	50
C932	100
D932	2000
E932	10
F932	2
G932	0.5185173106989864
H932	2000
I932	2000
J932	0.4878602728237284
K932	1
L932	30
M932	2.2977
A933	fastBE
B933	1000
C933	100
D933	10000
E933	30
F933	1
G933	0.655296380775708
H933	10000
I933	10000
J933	0.7025542848001725
K933	1
L933	38.46
M933	5.9259
A934	fastBE
B934	1000
C934	100
D934	1000
E934	30
F934	4
G934	0.7497244252976634
H934	1000
I934	1000
J934	0.7080353905286823
K934	1
L934	49.75
M934	12.1708
A935	fastBE
B935	1000
C935	100
D935	2000
E935	30
F935	3
G935	0.7442721659125178
H935	2000
I935	2000
J935	0.5108976484132279
K935	1
L935	54.29
M935	14.9344
A936	fastBE
B936	1000
C936	100
D936	2000
E936	30
F936	4
G936	0.6776174275047117
H936	2000
I936	2000
J936	0.674538141483585
K936	1
L936	41.52
M936	7.4033
