cell	value
A1	program
B1	sim_name
C1	num_samples
D1	v_measure
E1	num_mutations_pred
F1	num_mutations_true
G1	ancestor_descendant_f_score
H1	Success
I1	memory
J1	time
A2	PhyClone
B108	LTXSIM123
C108	9
D108	0.8661878565057385
E108	487
F108	488
G108	0.9196461723271814
H108	1
I108	158.9
J108	55.9223
A109	fastBE
B109	LTXSIM123
C109	9
D109	0.8643449971067839
E109	488
F109	488
G109	0.9389079362157436
H109	1
I109	43.83
J109	3.9111
A110	Orchard
B110	LTXSIM123
C110	9
D110	0.8643449971067839
E110	488
F110	488
G110	0.9012191731861324
H110	1
I110	330.97
J110	16.0311
A111	Pairtree
B111	LTXSIM123
C111	9
D111	0.8643449971067839
E111	488
F111	488
G111	0.8230119364636419
H111	1
I111	1109.43
J111	111.1184
A112	PhyClone
B112	LTXSIM070
C112	4
D112	0.8913877992074483
E112	956
F112	956
G112	0.9291547747608764
H112	1
I112	1150.87
J112	1001.8131
A113	CONIPHER
B113	LTXSIM070
C113	4
D113	0.8913877992074483
E113	956
F113	956
G113	0.9293597816265416
H113	1
I113	159.07
J113	45.646
A114	fastBE
B114	LTXSIM070
C114	4
D114	0.8913877992074483
E114	956
F114	956
G114	0.9266732969150128
H114	1
I114	30.64
J114	1.5953
A115	Orchard
B115	LTXSIM070
C115	4
D115	0.8913877992074483
E115	956
F115	956
G115	0.8387064988811127
H115	1
I115	333.55
J115	8.8879
A116	Pairtree
B116	LTXSIM070
C116	4
D116	0.8913877992074483
E116	956
F116	956
G116	0.8387064988811127
H116	1
I116	1086.31
J116	133.9929
A117	PhyClone
B117	LTXSIM053
C117	7
D117	0.8677501345244067
E117	708
F117	708
G117	0.962140318128562
H117	1
I117	1205.71
J117	1026.4473
A118	CONIPHER
B118	LTXSIM053
C118	7
D118	0.8677501345244067
E118	708
F118	708
G118	0.9785267543393956
H118	1
I118	173.69
J118	54.2464
A119	fastBE
B119	LTXSIM053
C119	7
D119	0.8677501345244067
E119	708
F119	708
G119	0.978382454914942
H119	1
I119	33.74
J119	2.4282
A120	Orchard
B120	LTXSIM053
C120	7
D120	0.8677501345244067
E120	708
F120	708
G120	0.8738443684407273
H120	1
I120	332.72
J120	5.1976
A121	Pairtree
B121	LTXSIM053
C121	7
D121	0.8677501345244067
E121	708
F121	708
G121	0.8738443684407273
H121	1
I121	1127.11
J121	105.1117
A122	PhyClone
B122	LTXSIM030
C122	3
D122	0.8959653401321512
E122	720
F122	720
G122	0.9616463854602748
H122	1
I122	1163.89
J122	678.284
A123	CONIPHER
B123	LTXSIM030
C123	3
D123	0.896683990324192
E123	649
F123	720
G123	0.813001307231735
H123	1
I123	189.25
J123	28.6744
A124	fastBE
B124	LTXSIM030
C124	3
D124	0.8920400487941504
E124	720
F124	720
G124	0.9614477721625678
H124	1
I124	30.89
J124	1.5304
A125	Orchard
B125	LTXSIM030
C125	3
D125	0.8920400487941504
E125	720
F125	720
G125	0.9594409695074276
H125	1
I125	331.61
J125	8.241900000000001
A126	Pairtree
B126	LTXSIM030
C126	3
D126	0.8920400487941504
E126	720
F126	720
G126	0.922227390723707
H126	1
I126	1096.37
J126	112.8268
A127	PhyClone
B127	LTXSIM047
C127	2
D127	0.7665681188598995
E127	2195
F127	2195
G127	0.8803221345706372
H127	1
I127	1081.87
J127	245.0925
A128	CONIPHER
B128	LTXSIM047
C128	2
D128	0.7665681188598995
E128	2195
F128	2195
G128	0.8801390936267569
H128	1
I128	158.85
J128	42.5828
A129	fastBE
B129	LTXSIM047
C129	2
D129	0.7665681188598995
E129	2195
F129	2195
G129	0.8794486297486429
H129	1
I129	30.89
J129	1.3196
A130	Orchard
B130	LTXSIM047
C130	2
D130	0.7665681188598995
E130	2195
F130	2195
G130	0.4541677680230669
H130	1
I130	72.09
J130	7.975
A131	Pairtree
B131	LTXSIM047
C131	2
D131	0.7665681188598995
