cell	value
A1	program
B1	sim_name
C1	num_samples
D1	v_measure
E1	num_mutations_pred
F1	num_mutations_true
G1	ancestor_descendant_f_score
H1	Success
I1	memory
J1	time
A2	PhyClone
G88	0.364659705250685
H88	1
I88	
J88	15.3682
A89	Pairtree
B89	LTXSIM023
C89	2
D89	0.8970118617253614
E89	276
F89	276
G89	0.7414401215475609
H89	1
I89	547.38
J89	139.2827
A90	Pairtree
B90	LTXSIM023
C90	2
D90	0.7043376373514726
E90	276
F90	276
G90	0.681925304573597
H90	1
I90	551.36
J90	132.5827
A91	Pairtree
B91	LTXSIM023
C91	2
D91	0.586795004558762
E91	276
F91	276
G91	0.4662746454514009
H91	1
I91	547.58
J91	143.7025
A92	PhyClone
B92	LTXSIM043
C92	3
D92	0.9246823451432276
E92	924
F92	924
G92	0.9742966991297836
H92	1
I92	1105.48
J92	599.6313
A93	PhyClone
B93	LTXSIM043
C93	3
D93	0.8688847674953497
E93	924
F93	924
G93	0.9340663890869776
H93	1
I93	1069.99
J93	673.7515
A94	PhyClone
B94	LTXSIM043
C94	3
D94	0.8356783731240267
E94	924
F94	924
G94	0.9036236565454866
H94	1
I94	1094.2
J94	762.005
A95	CONIPHER
B95	LTXSIM043
C95	3
D95	0.9312981193270958
E95	916
F95	924
G95	0.938654167265376
H95	1
I95	201.3
J95	53.9075
A96	CONIPHER
B96	LTXSIM043
C96	3
D96	0.8688847674953499
E96	924
F96	924
G96	0.9365850046053514
H96	1
I96	201.31
J96	56.8021
A97	CONIPHER
B97	LTXSIM043
C97	3
D97	0.8356783731240267
E97	924
F97	924
G97	0.9088873702951068
H97	1
I97	1.67
J97	63.5025
A98	fastBE
B98	LTXSIM043
C98	3
D98	0.9246823451432276
E98	924
F98	924
G98	0.9762288535540552
H98	1
I98	16.53
J98	28.3631
A99	fastBE
B99	LTXSIM043
C99	3
D99	0.8688847674953499
E99	924
F99	924
G99	0.920810330091705
H99	1
I99	15.39
J99	29.619
A100	fastBE
B100	LTXSIM043
C100	3
D100	0.8356783731240267
E100	924
F100	924
G100	0.8970369502312207
H100	1
I100	1.5
J100	31.3047
A101	Orchard
B101	LTXSIM043
C101	3
D101	0.9246823451432276
E101	924
F101	924
G101	0.7372916478962068
H101	1
I101	
J101	9.663399999999999
A102	Orchard
B102	LTXSIM043
C102	3
D102	0.8688847674953499
E102	924
F102	924
G102	0.4438036062015965
H102	1
I102	
J102	11.5539
A103	Orchard
B103	LTXSIM043
C103	3
D103	0.8356783731240267
E103	924
F103	924
G103	0.8568263814165453
H103	1
I103	
J103	36.6114
A104	Pairtree
B104	LTXSIM043
C104	3
D104	0.9246823451432276
E104	924
F104	924
G104	0.215513831497269
H104	1
I104	549.73
