cell	value
A1	program
B1	depth
C1	num_mutations
D1	num_samples
E1	run
F1	v_measure
G1	num_mutations_pred
H1	num_mutations_true
I1	ancestor_descendant_f_score
J1	Success
K1	memory
L1	time
A2	PhyClone
A405	PhyClone
B405	1000
C405	10000
D405	16
E405	20
F405	1
G405	10000
H405	10000
I405	1
J405	1
K405	1308.67
L405	263.9181
A406	CONIPHER
B406	1000
C406	10000
D406	2
E406	20
F406	0.9800385620808684
G406	9995
H406	10000
I406	0.9941128529990416
J406	1
K406	485.02
L406	349.8444
A407	CONIPHER
B407	1000
C407	10000
D407	4
E407	20
F407	0.992789668458478
G407	9997
H407	10000
I407	0.9993632436305034
J407	1
K407	529.3200000000001
L407	812.0949000000001
A408	CONIPHER
B408	1000
C408	10000
D408	8
E408	20
F408	1
G408	9998
H408	10000
I408	0.9993839416419186
J408	1
K408	739.7
L408	3069.6669
A409	CONIPHER
B409	1000
C409	10000
D409	16
E409	20
F409	1
G409	9932
H409	10000
I409	0.930385597971697
J409	1
K409	872.6
L409	7418.803
A410	fastBE
B410	1000
C410	10000
D410	2
E410	20
F410	0.9779654728976228
G410	10000
H410	10000
I410	0.9945691711342696
J410	1
K410	33.67
L410	0.9806
A411	fastBE
B411	1000
C411	10000
D411	4
E411	20
F411	0.992812262941437
G411	10000
H411	10000
I411	0.9999769285554624
J411	1
K411	40.5
L411	1.6347
A412	fastBE
B412	1000
C412	10000
D412	8
E412	20
F412	0.9998858573137448
G412	10000
H412	10000
I412	0.9999989372827912
J412	1
K412	33.72
L412	1.9591
A413	fastBE
B413	1000
C413	10000
D413	16
E413	20
F413	0.9713252140128064
G413	10000
H413	10000
I413	0.9987714997364694
J413	1
K413	42.54
L413	1.5506
A414	Orchard
B414	1000
C414	10000
D414	2
E414	20
F414	0.977963179506238
G414	9999
H414	10000
I414	0.9944490383880206
J414	1
K414	49.12
L414	27.3592
A415	Orchard
B415	1000
C415	10000
D415	4
E415	20
F415	0.9928072345190312
G415	9994
H415	10000
I415	0.999100313778592
J415	1
K415	43.18
L415	31.53
A416	Orchard
B416	1000
C416	10000
D416	8
E416	20
F416	0.9998857611326843
G416	9971
H416	10000
I416	0.9982807664885176
J416	1
K416	55.72
L416	21.862
A417	Orchard
B417	1000
C417	10000
D417	16
E417	20
F417	0.9712854121183896
G417	9935
H417	10000
I417	0.995373350570218
J417	1
K417	43.4
L417	30.4373
A418	Pairtree
B418	1000
C418	10000
D418	2
E418	20
F418	0.977963179506238
G418	9999
H418	10000
I418	0.9940311057494812
J418	1
K418	1175.95
L418	164.2536
A419	Pairtree
B419	1000
C419	10000
D419	4
E419	20
F419	0.9928072345190312
G419	9994
H419	10000
I419	0.999100313778592
J419	1
K419	1175.6
L419	154.4737
A420	Pairtree
B420	1000
C420	10000
D420	8
E420	20
F420	0.9998857611326843
G420	9971
H420	10000
I420	0.9982807664885176
J420	1
K420	1198.67
L420	215.8862
A421	Pairtree
B421	1000
C421	10000
D421	16
E421	20
F421	0.9712854121183896
G421	9935
H421	10000
I421	0.995373350570218
J421	1
K421	1188.17
L421	215.7041
A422	PhyClone
B422	1000
C422	10000
D422	2
E422	21
F422	0.912914745688567
G422	10000
H422	10000
I422	0.9878087759237428
J422	1
K422	1074.58
L422	122.241
A423	PhyClone
B423	1000
C423	10000
D423	4
E423	21
F423	1
G423	10000
H423	10000
I423	0.9999978269572984
J423	1
K423	1157.33
L423	391.8017
A424	PhyClone
B424	1000
C424	10000
D424	8
E424	21
F424	0.9992914601693724
G424	10000
H424	10000
I424	0.999914369585285
J424	1
K424	1394.54
L424	1056.2443
A425	PhyClone
B425	1000
C425	10000
D425	16
E425	21
F425	0.972075719939788
G425	10000
H425	10000
I425	0.9976110660569484
J425	1
K425	1678.66
L425	770.7084
A426	CONIPHER
B426	1000
C426	10000
D426	2
E426	21
F426	0.9122555383938752
G426	9997
H426	10000
I426	0.9865031785270444
J426	1
K426	473.58
L426	640.4272
A427	CONIPHER
B427	1000
C427	10000
D427	4
E427	21
F427	1
G427	9999
H427	10000
I427	0.9986875800587556
J427	1
K427	641.49
L427	1941.7833
A428	CONIPHER
B428	1000
C428	10000
D428	8
E428	21
F428	0.9991803055850104
G428	9541
H428	10000
I428	0.9089189722605492
J428	1
K428	646.12
L428	1724.3552
A429	CONIPHER
B429	1000
C429	10000
D429	16
E429	21
F429	0.9712544213047112
G429	9978
H429	10000
I429	0.9920074754779112
J429	1
K429	831.15
L429	6070.8736
A430	fastBE
B430	1000
C430	10000
D430	2
E430	21
F430	0.9129147456885672
G430	10000
H430	10000
I430	0.9999478982326722
J430	1
K430	34.96
L430	0.7396
A431	fastBE
B431	1000
C431	10000
D431	4
E431	21
F431	1
G431	10000
H431	10000
I431	0.4535348620726122
J431	1
K431	28.71
L431	1.4368
A432	fastBE
B432	1000
C432	10000
D432	8
E432	21
F432	0.9944632353851904
G432	10000
H432	10000
I432	0.999800373377298
J432	1
K432	33.47
L432	2.0031
A433	fastBE
B433	1000
C433	10000
D433	16
E433	21
F433	0.972075719939788
G433	10000
H433	10000
I433	0.9976110660569484
J433	1
K433	33.46
L433	3.3356
A434	Orchard
B434	1000
C434	10000
D434	2
E434	21
F434	0.9128992397686632
G434	9994
H434	10000
I434	0.9876371195382284
J434	1
K434	97.55
L434	6.571400000000001
A435	Orchard
B435	1000
C435	10000
D435	4
E435	21
F435	1
G435	9989
H435	10000
I435	0.9984577065239988
J435	1
K435	42.29
L435	39.0697
A436	Orchard
B436	1000
C436	10000
D436	8
E436	21
F436	0.994456838953079
G436	9983
H436	10000
I436	0.9980745559269922
J436	1
K436	389.43
L436	7.2078
A437	Orchard
B437	1000
C437	10000
D437	16
E437	21
F437	0.9720280737666552
G437	9934
H437	10000
I437	0.9938827485359504
J437	1
K437	415.36
L437	10.0843
A438	Pairtree
B438	1000
C438	10000
D438	2
E438	21
F438	0.9128992397686632
G438	9994
H438	10000
I438	0.987474527885244
J438	1
K438	1171.21
L438	146.7804
A439	Pairtree
B439	1000
C439	10000
D439	4
E439	21
F439	1
G439	9989
H439	10000
I439	0.998471054976212
J439	1
K439	1202.75
L439	209.3567
A440	Pairtree
B440	1000
C440	10000
D440	8
E440	21
F440	0.994456838953079
G440	9983
H440	10000
I440	0.9980745559269922
J440	1
K440	1179.88
L440	148.0712
A441	Pairtree
B441	1000
C441	10000
D441	16
E441	21
F441	0.9720280737666552
G441	9934
H441	10000
I441	0.9938827485359504
J441	1
K441	1167.72
L441	218.0144
A442	PhyClone
B442	1000
C442	10000
D442	2
E442	22
F442	0.4123831005333979
G442	10000
H442	10000
I442	0.5720601905984943
J442	1
K442	1050.06
L442	159.5746
A443	PhyClone
B443	1000
C443	10000
D443	4
E443	22
F443	1
G443	10000
H443	10000
I443	0.9999833160694376
J443	1
K443	1219.52
L443	394.3123
A444	PhyClone
B444	1000
C444	10000
D444	8
E444	22
F444	0.9881404910873898
G444	10000
H444	10000
I444	0.998848710810078
J444	1
K444	1394.32
L444	549.5922999999999
A445	PhyClone
B445	1000
C445	10000
D445	16
E445	22
F445	0.9236936112691676
G445	10000
H445	10000
I445	0.9851985069104462
J445	1
K445	1333.17
L445	309.7788
A446	CONIPHER
B446	1000
C446	10000
D446	2
E446	22
F446	0.4123831005333979
G446	10000
H446	10000
I446	0.1169006483103197
J446	1
K446	681.84
L446	958.1153
A447	CONIPHER
B447	1000
C447	10000
D447	4
E447	22
F447	1
G447	9995
H447	10000
I447	0.9757825201763508
J447	1
K447	829.95
L447	2090.4099
A448	CONIPHER
B448	1000
C448	10000
D448	8
E448	22
F448	0.9881404910873898
G448	10000
H448	10000
I448	0.9725270563666208
J448	1
K448	754.92
L448	1835.0219
A449	CONIPHER
B449	1000
C449	10000
D449	16
E449	22
F449	0.923436137327549
G449	9998
H449	10000
I449	0.9845803333329948
J449	1
K449	837.66
L449	5357.4458
A450	fastBE
B450	1000
C450	10000
D450	2
E450	22
F450	0.4123831005333979
G450	10000
H450	10000
I450	0.1169006483103197
J450	1
K450	42.29
L450	1.2922
A451	fastBE
B451	1000
C451	10000
D451	4
E451	22
F451	1
G451	10000
H451	10000
I451	0.9999833160694376
J451	1
K451	30.36
L451	1.368
A452	fastBE
B452	1000
C452	10000
D452	8
E452	22
F452	0.9881404910873898
G452	10000
H452	10000
I452	0.9841598357591864
J452	1
K452	33.91
L452	2.6588
A453	fastBE
B453	1000
C453	10000
D453	16
E453	22
F453	0.9236936112691676
G453	10000
H453	10000
I453	0.9851985069104462
J453	1
K453	38.96
L453	3.2212
A454	Orchard
B454	1000
C454	10000
D454	2
E454	22
F454	0.4123640906455889
G454	9995
H454	10000
I454	0.5718812314791484
J454	1
K454	80.5
L454	8.319899999999999
A455	Orchard
B455	1000
C455	10000
D455	4
E455	22
F455	1
G455	9978
H455	10000
I455	0.9988704339547456
J455	1
K455	80.34
L455	7.311
A456	Orchard
B456	1000
C456	10000
D456	8
E456	22
F456	0.9881229800558922
G456	9987
H456	10000
I456	0.9821401834813952
J456	1
K456	384.23
L456	6.986
A457	Orchard
B457	1000
C457	10000
D457	16
E457	22
F457	0.9235329386868132
G457	9933
H457	10000
I457	0.9811854937286376
J457	1
K457	397.79
L457	9.0601
A458	Pairtree
B458	1000
C458	10000
D458	2
E458	22
F458	0.4123640906455889
G458	9995
H458	10000
I458	0.5718640442970976
J458	1
K458	1195.03
L458	147.5248
A459	Pairtree
B459	1000
C459	10000
D459	4
E459	22
F459	1
G459	9978
H459	10000
I459	0.9988704339547456
J459	1
K459	1138.37
L459	150.4151
A460	Pairtree
B460	1000
C460	10000
D460	8
E460	22
F460	0.9881229800558922
G460	9987
H460	10000
I460	0.9821401834813952
J460	1
K460	1180.18
L460	185.2043
A461	Pairtree
B461	1000
C461	10000
D461	16
E461	22
F461	0.9235329386868132
G461	9933
H461	10000
I461	0.9811854937286376
J461	1
K461	1160.5
L461	245.362
A462	PhyClone
B462	1000
C462	10000
D462	2
E462	23
F462	0.908631272606062
G462	10000
H462	10000
I462	0.9999151772005463
J462	1
K462	1050.19
L462	193.2818
A463	PhyClone
B463	1000
C463	10000
D463	4
E463	23
F463	1
G463	10000
H463	10000
I463	1
J463	1
K463	1099.46
L463	126.3451
A464	PhyClone
B464	1000
C464	10000
D464	8
E464	23
F464	1
G464	10000
H464	10000
I464	1
J464	1
K464	1190.42
L464	307.4239
A465	PhyClone
B465	1000
C465	10000
D465	16
E465	23
F465	0.9997898356084938
G465	10000
H465	10000
I465	0.9998806347201148
J465	1
K465	1730.31
L465	637.6286
A466	CONIPHER
B466	1000
C466	10000
D466	2
E466	23
F466	0.9078565787740528
G466	9997
H466	10000
I466	0.9867116118649586
J466	1
K466	678.83
L466	1031.5229
A467	CONIPHER
B467	1000
C467	10000
D467	4
E467	23
F467	1
G467	10000
H467	10000
I467	1
J467	1
K467	826.75
L467	1879.5788
A468	CONIPHER
B468	1000
C468	10000
D468	8
E468	23
F468	1
G468	9990
H468	10000
I468	0.8076704950983985
J468	1
K468	846.41
L468	4226.1279
A469	CONIPHER
B469	1000
C469	10000
D469	16
E469	23
F469	0.99978939122842
G469	9998
H469	10000
I469	0.9973206646137944
J469	1
K469	850.7
L469	3722.4353
A470	fastBE
B470	1000
C470	10000
D470	2
E470	23
F470	0.908631272606062
G470	10000
H470	10000
I470	1
J470	1
K470	30.62
L470	1.0364
A471	fastBE
B471	1000
C471	10000
D471	4
E471	23
F471	1
G471	10000
H471	10000
I471	0.1089906270601188
J471	1
K471	33.91
L471	1.5352
A472	fastBE
B472	1000
C472	10000
D472	8
E472	23
F472	1
G472	10000
H472	10000
I472	1
J472	1
K472	35.33
L472	1.8926
A473	fastBE
B473	1000
C473	10000
D473	16
E473	23
F473	0.9997898356084938
G473	10000
H473	10000
I473	0.9998806347201148
J473	1
K473	34.5
L473	6.6318
A474	Orchard
B474	1000
C474	10000
D474	2
E474	23
F474	0.9086160840869976
G474	9994
H474	10000
I474	0.9881282185818692
J474	1
K474	80.42
L474	11.8792
A475	Orchard
B475	1000
C475	10000
D475	4
E475	23
F475	1
G475	9985
H475	10000
I475	0.9992304857407877
J475	1
K475	81.83
L475	6.3315
A476	Orchard
B476	1000
C476	10000
D476	8
E476	23
F476	1
G476	9976
H476	10000
I476	0.9987948723763368
J476	1
K476	43.82
L476	32.1974
A477	Orchard
B477	1000
C477	10000
D477	16
E477	23
F477	0.9997891754125838
G477	9975
H477	10000
I477	0.99652879272692
J477	1
K477	395.63
L477	9.161899999999999
A478	Pairtree
B478	1000
C478	10000
D478	2
E478	23
F478	0.9086160840869976
G478	9994
H478	10000
I478	0.9995929050694664
J478	1
K478	1125.45
L478	156.6293
A479	Pairtree
B479	1000
C479	10000
D479	4
E479	23
F479	1
G479	9985
H479	10000
I479	0.9992304857407877
J479	1
K479	1176.55
L479	116.2389
A480	Pairtree
B480	1000
C480	10000
D480	8
E480	23
F480	1
G480	9976
H480	10000
I480	0.9987948723763368
J480	1
K480	1179.53
L480	145.0193
A481	Pairtree
B481	1000
C481	10000
D481	16
E481	23
F481	0.9997891754125838
G481	9975
H481	10000
I481	0.99652879272692
J481	1
K481	1188.77
L481	172.2075
A482	PhyClone
B482	1000
C482	10000
D482	2
E482	24
F482	0.8925677693799968
G482	10000
H482	10000
I482	0.9447749195604204
J482	1
K482	1123.23
L482	661.0693
A483	PhyClone
B483	1000
C483	10000
D483	4
E483	24
F483	1
G483	10000
H483	10000
I483	0.9976566651987676
J483	1
K483	1115.25
L483	235.7586
A484	PhyClone
B484	1000
C484	10000
D484	8
E484	24
F484	0.876233789722033
G484	10000
H484	10000
I484	0.5892051353890272
J484	1
K484	1399.32
L484	655.8027999999999
A485	PhyClone
B485	1000
C485	10000
D485	16
E485	24
F485	0.955387047896466
G485	10000
H485	10000
I485	1
J485	1
K485	1691.85
L485	1104.5665
A486	CONIPHER
B486	1000
C486	10000
D486	2
E486	24
F486	0.8926571265455382
G486	9996
H486	10000
I486	0.8295101560068555
J486	1
K486	432.39
L486	309.3221
A487	CONIPHER
B487	1000
C487	10000
D487	4
E487	24
F487	1
G487	10000
H487	10000
I487	0.9965865682268596
J487	1
K487	736.2
L487	2004.8539
A488	CONIPHER
B488	1000
C488	10000
D488	8
E488	24
F488	0.8762337897220331
G488	10000
H488	10000
I488	0.4161155602388269
J488	1
K488	741.27
L488	1871.6624
A489	CONIPHER
B489	1000
C489	10000
D489	16
E489	24
F489	0.9553870478964658
G489	10000
H489	10000
I489	1
J489	1
K489	671.1900000000001
L489	2524.0467
A490	fastBE
B490	1000
C490	10000
D490	2
E490	24
F490	0.8925677693799968
G490	10000
H490	10000
I490	0.9672768853144608
J490	1
K490	31.66
L490	1.4471
A491	fastBE
B491	1000
C491	10000
D491	4
E491	24
F491	1
G491	10000
H491	10000
I491	0.9977275690390536
J491	1
K491	42.29
L491	1.4979
A492	fastBE
B492	1000
C492	10000
D492	8
E492	24
F492	0.8762337897220331
G492	10000
H492	10000
I492	0.4421589839028137
J492	1
K492	30.62
L492	2.1919
A493	fastBE
B493	1000
C493	10000
D493	16
E493	24
F493	0.9553870478964658
G493	10000
H493	10000
I493	1
J493	1
K493	34.18
L493	3.6219
A494	Orchard
B494	1000
C494	10000
D494	2
E494	24
F494	0.892545577454394
G494	9997
H494	10000
I494	0.9353724371373496
J494	1
K494	80.86
L494	7.151800000000001
A495	Orchard
B495	1000
C495	10000
D495	4
E495	24
F495	1
G495	9992
H495	10000
I495	0.9995460391919496
J495	1
K495	78.90000000000001
L495	10.7334
A496	Orchard
B496	1000
C496	10000
D496	8
E496	24
F496	0.8762083835686684
G496	9999
H496	10000
I496	0.4417020771215154
J496	1
K496	386.53
L496	6.8894
A497	Orchard
B497	1000
C497	10000
D497	16
E497	24
F497	0.9553204975692038
G497	9975
H497	10000
I497	0.9971656663094416
J497	1
K497	43.83
L497	31.7842
A498	Pairtree
B498	1000
C498	10000
D498	2
E498	24
F498	0.892545577454394
G498	9997
H498	10000
I498	0.979528264483675
J498	1
K498	1138.12
L498	110.8472
A499	Pairtree
B499	1000
C499	10000
D499	4
E499	24
F499	1
G499	9992
H499	10000
I499	0.997202642957651
J499	1
K499	1174.04
L499	125.873
A500	Pairtree
B500	1000
C500	10000
D500	8
E500	24
F500	0.8762083835686684
G500	9999
H500	10000
I500	0.4417020771215154
J500	1
K500	1198.79
L500	200.077
A501	Pairtree
B501	1000
C501	10000
D501	16
E501	24
F501	0.9553204975692038
G501	9975
H501	10000
I501	0.9971656663094416
J501	1
K501	1186.95
L501	209.3658
A502	PhyClone
B502	1000
C502	10000
D502	2
E502	25
F502	0.9956642307503378
G502	10000
H502	10000
I502	0.9987367037158704
J502	1
K502	1116.02
L502	464.5974
A503	PhyClone
B503	1000
C503	10000
D503	4
E503	25
F503	1
G503	10000
H503	10000
I503	1
J503	1
K503	1083.47
L503	235.0097
A504	PhyClone
B504	1000
C504	10000
D504	8
E504	25
F504	0.9241437676682446
G504	10000
H504	10000
I504	0.9945874243252972
J504	1
K504	1162.77
L504	210.2264
A505	PhyClone
B505	1000
C505	10000
D505	16
E505	25
F505	0.9105694441411428
G505	10000
H505	10000
I505	0.9838104462537643
J505	1
K505	1706.39
L505	1630.1753
A506	CONIPHER
B506	1000
C506	10000
D506	2
E506	25
F506	0.9956642307503378
G506	10000
H506	10000
I506	0.9832868230255912
J506	1
K506	609.09
L506	553.4050999999999
A507	CONIPHER
B507	1000
C507	10000
D507	4
E507	25
F507	1
G507	9997
H507	10000
I507	0.9834751486975404
J507	1
K507	615.24
L507	848.3202
A508	CONIPHER
B508	1000
C508	10000
D508	8
E508	25
F508	1
G508	9817
H508	10000
I508	0.7280832095096582
J508	1
K508	807.88
L508	3906.0775
A509	CONIPHER
B509	1000
C509	10000
D509	16
E509	25
F509	0.9974264866937332
G509	9317
H509	10000
I509	0.6552143426510126
J509	1
K509	865.85
L509	6373.9667
A510	fastBE
B510	1000
C510	10000
D510	2
E510	25
F510	0.9956642307503378
G510	10000
H510	10000
I510	0.9322478677261656
J510	1
K510	31.91
L510	1.0748
A511	fastBE
B511	1000
C511	10000
D511	4
E511	25
F511	1
G511	10000
H511	10000
I511	1
J511	1
K511	30.88
L511	1.0512
A512	fastBE
B512	1000
C512	10000
D512	8
E512	25
F512	0.9241437676682446
G512	10000
H512	10000
I512	0.9945874243252972
J512	1
K512	34.5
L512	1.493
A513	fastBE
B513	1000
C513	10000
D513	16
E513	25
F513	0.8669673159496245
G513	10000
H513	10000
I513	0.97906034509075
J513	1
K513	21.64
L513	2.5217
A514	Orchard
B514	1000
C514	10000
D514	2
E514	25
F514	0.9956636323258026
G514	9997
H514	10000
I514	0.9832311211484906
J514	1
K514	81.17
L514	10.3749
A515	Orchard
B515	1000
C515	10000
D515	4
E515	25
F515	1
G515	9985
H515	10000
I515	0.9986803423652504
J515	1
K515	78.87
L515	8.9687
A516	Orchard
B516	1000
C516	10000
D516	8
E516	25
F516	0.9240674836293568
G516	9956
H516	10000
I516	0.9922838556145894
J516	1
K516	79
L516	9.9894
A517	Orchard
B517	1000
C517	10000
D517	16
E517	25
F517	0.8667995998257791
G517	9956
H517	10000
I517	0.9765170948599128
J517	1
K517	408.41
L517	11.3698
A518	Pairtree
B518	1000
C518	10000
D518	2
E518	25
F518	0.9956636323258026
G518	9997
H518	10000
I518	0.9324406227349614
J518	1
K518	1145.42
L518	150.0748
A519	Pairtree
B519	1000
C519	10000
D519	4
E519	25
F519	1
G519	9985
H519	10000
I519	0.9986803423652504
J519	1
K519	1183.72
L519	154.9603
A520	Pairtree
B520	1000
C520	10000
D520	8
E520	25
F520	0.9240674836293568
G520	9956
H520	10000
I520	0.9922838556145894
J520	1
K520	1143.62
L520	216.1419
A521	Pairtree
B521	1000
C521	10000
D521	16
E521	25
F521	0.8667995998257791
G521	9956
H521	10000
I521	0.9765170948599128
J521	1
K521	1175.75
L521	230.2084
A522	PhyClone
B522	1000
C522	10000
D522	2
E522	26
F522	0.9700519922025028
G522	10000
H522	10000
I522	0.99439841178415
J522	1
K522	1169.64
L522	705.0066
A523	PhyClone
B523	1000
C523	10000
D523	4
E523	26
F523	1
G523	10000
H523	10000
I523	0.9982397371340788
J523	1
K523	1077.35
L523	165.3101
A524	PhyClone
B524	1000
C524	10000
D524	8
E524	26
F524	1
G524	10000
H524	10000
I524	1
J524	1
K524	1165.79
L524	257.6057
A525	PhyClone
B525	1000
C525	10000
D525	16
E525	26
F525	0.9520871990255928
G525	10000
H525	10000
I525	0.9822508581888982
J525	1
K525	1379.34
L525	409.6352
A526	CONIPHER
B526	1000
C526	10000
D526	2
E526	26
F526	0.9712946131643374
G526	9995
H526	10000
I526	0.9980812057493887
J526	1
K526	769.54
L526	531.7944
A527	CONIPHER
B527	1000
C527	10000
D527	4
E527	26
F527	1
G527	9996
H527	10000
I527	0.9866342911102118
J527	1
K527	829.98
L527	2331.9308
A528	CONIPHER
B528	1000
C528	10000
D528	8
E528	26
F528	1
G528	9998
H528	10000
I528	0.9930643881257626
J528	1
K528	834.96
L528	3372.4935
A529	CONIPHER
B529	1000
C529	10000
D529	16
E529	26
F529	1
G529	9404
H529	10000
I529	0.9375455240794598
J529	1
K529	762.59
L529	4148.0969
A530	fastBE
B530	1000
C530	10000
D530	2
E530	26
F530	0.9691304082453472
G530	10000
H530	10000
I530	0.9884433239856084
J530	1
K530	28.98
L530	1.7386
A531	fastBE
B531	1000
C531	10000
D531	4
E531	26
F531	1
G531	10000
H531	10000
I531	0.6067134535308463
J531	1
K531	31.91
L531	0.9569
A532	fastBE
B532	1000
C532	10000
D532	8
E532	26
F532	1
G532	10000
H532	10000
I532	1
J532	1
K532	33.98
L532	1.906
A533	fastBE
B533	1000
C533	10000
D533	16
E533	26
F533	0.9520871990255928
G533	10000
H533	10000
I533	0.9822508581888982
J533	1
K533	35.3
L533	2.4256
A534	Orchard
B534	1000
C534	10000
D534	2
E534	26
F534	0.969122777780387
G534	9994
H534	10000
I534	0.993242456325539
J534	1
K534	154.04
L534	14.7892
A535	Orchard
B535	1000
C535	10000
D535	4
E535	26
F535	1
G535	9983
H535	10000
I535	0.9973760146921822
J535	1
K535	66.55
L535	19.5821
A536	Orchard
B536	1000
C536	10000
D536	8
E536	26
F536	1
G536	9971
H536	10000
I536	0.9985277723881868
J536	1
K536	96.15000000000001
L536	5.9695
A537	Orchard
B537	1000
C537	10000
D537	16
E537	26
F537	0.9520208704140832
G537	9974
H537	10000
I537	0.9796538880237444
J537	1
K537	406.14
L537	12.4801
A538	Pairtree
B538	1000
C538	10000
D538	2
E538	26
F538	0.969122777780387
G538	9994
H538	10000
I538	0.987861718640119
J538	1
K538	1203.7
L538	118.4384
A539	Pairtree
B539	1000
C539	10000
D539	4
E539	26
F539	1
G539	9983
H539	10000
I539	0.9973760146921822
J539	1
K539	1194.66
L539	183.5576
A540	Pairtree
B540	1000
C540	10000
D540	8
E540	26
F540	1
G540	9971
H540	10000
I540	0.9985277723881868
J540	1
K540	1151.03
L540	169.3465
A541	Pairtree
B541	1000
C541	10000
D541	16
E541	26
F541	0.9520208704140832
G541	9974
H541	10000
I541	0.9796538880237444
J541	1
K541	1206.18
L541	205.0049
A542	PhyClone
B542	1000
C542	10000
D542	2
E542	27
F542	0.9888346789919744
G542	10000
H542	10000
I542	0.998209658601773
J542	1
K542	1174.11
L542	1503.6169
A543	PhyClone
B543	1000
C543	10000
D543	4
E543	27
F543	1
G543	10000
H543	10000
I543	0.9996037211487698
J543	1
K543	1080.02
L543	188.1444
A544	PhyClone
B544	1000
C544	10000
D544	8
E544	27
F544	0.8879486047316817
G544	10000
H544	10000
I544	0.8679494137918684
J544	1
K544	1411.52
L544	1009.3468
A545	PhyClone
B545	1000
C545	10000
D545	16
E545	27
F545	0.8311250985046115
G545	10000
H545	10000
I545	0.9992282210609702
J545	1
K545	1720.66
L545	1009.7267
A546	CONIPHER
B546	1000
C546	10000
D546	2
E546	27
F546	0.9986522365315692
G546	9979
H546	10000
I546	0.9876867999178908
J546	1
K546	670.21
L546	746.3872
A547	CONIPHER
B547	1000
C547	10000
D547	4
E547	27
F547	1
G547	10000
H547	10000
I547	0.9996037211487698
J547	1
K547	830.8200000000001
L547	2010.9909
A548	CONIPHER
B548	1000
C548	10000
D548	8
E548	27
F548	0.9998643592321932
G548	9200
H548	10000
I548	0.8541690538726284
J548	1
K548	676.13
L548	1513.7691
A549	CONIPHER
B549	1000
C549	10000
D549	16
E549	27
F549	0.8311250985046115
G549	10000
H549	10000
I549	0.9950731725247278
J549	1
K549	589.34
L549	2073.9739
A550	fastBE
B550	1000
C550	10000
D550	2
E550	27
F550	0.9871262764197632
G550	10000
H550	10000
I550	0.9986880536356264
J550	1
K550	31.93
L550	1.4181
A551	fastBE
B551	1000
C551	10000
D551	4
E551	27
F551	1
G551	10000
H551	10000
I551	1
J551	1
K551	27.95
L551	1.0998
A552	fastBE
B552	1000
C552	10000
D552	8
E552	27
F552	0.8879486047316817
G552	10000
H552	10000
I552	0.8682450321308585
J552	1
K552	30.88
L552	2.1094
A553	fastBE
B553	1000
C553	10000
D553	16
E553	27
F553	0.8311250985046115
G553	10000
H553	10000
I553	0.8503669262819941
J553	1
K553	35.05
L553	4.1219
A554	Orchard
B554	1000
C554	10000
D554	2
E554	27
F554	0.987124067492627
G554	9993
H554	10000
I554	0.9965710168537216
J554	1
K554	81.09999999999999
L554	8.8653
A555	Orchard
B555	1000
C555	10000
D555	4
E555	27
F555	1
G555	9984
H555	10000
I555	0.999172870140612
J555	1
K555	80.27
L555	14.7628
A556	Orchard
B556	1000
C556	10000
D556	8
E556	27
F556	0.8877872706969486
G556	9982
H556	10000
I556	0.9135759476179148
J556	1
K556	407.22
L556	7.6144
A557	Orchard
B557	1000
C557	10000
D557	16
E557	27
F557	0.8307803698408822
G557	9980
H557	10000
I557	0.8467893528993858
J557	1
K557	68.8
L557	19.9402
A558	Pairtree
B558	1000
C558	10000
D558	2
E558	27
F558	0.987124067492627
G558	9993
H558	10000
I558	0.9983290469330436
J558	1
K558	1157.61
L558	162.4489
A559	Pairtree
B559	1000
C559	10000
D559	4
E559	27
F559	1
G559	9984
H559	10000
I559	0.9987765916903834
J559	1
K559	1142.17
L559	203.8215
A560	Pairtree
B560	1000
C560	10000
D560	8
E560	27
F560	0.8877872706969486
G560	9982
H560	10000
I560	0.8998520857772909
J560	1
K560	1160.35
L560	185.5933
A561	Pairtree
B561	1000
C561	10000
D561	16
E561	27
F561	0.8307803698408822
G561	9980
H561	10000
I561	0.8661997176607124
J561	1
K561	1206.3
L561	187.024
A562	PhyClone
B562	1000
C562	10000
D562	2
E562	28
F562	0.9594189502418524
G562	10000
H562	10000
I562	0.9882976338511936
J562	1
K562	1187.74
L562	758.2825
A563	PhyClone
B563	1000
C563	10000
D563	4
E563	28
F563	0.9990334433949348
G563	10000
H563	10000
I563	0.9997742424964666
J563	1
K563	1256.01
L563	544.5155999999999
A564	PhyClone
B564	1000
C564	10000
D564	8
E564	28
F564	0.198770521200795
G564	9997
H564	10000
I564	0.2343977314112837
J564	1
K564	1176.12
L564	277.0929
A565	PhyClone
B565	1000
C565	10000
D565	16
E565	28
F565	1
G565	10000
H565	10000
I565	1
J565	1
K565	1570.91
L565	539.3789
A566	CONIPHER
B566	1000
C566	10000
D566	2
E566	28
F566	0.9594189502418524
G566	10000
H566	10000
I566	0.9612981881702662
J566	1
K566	485.35
L566	310.1042
A567	CONIPHER
B567	1000
C567	10000
D567	4
E567	28
F567	1
G567	9990
H567	10000
I567	0.9754146572157928
J567	1
K567	799.89
L567	1942.0808
A568	CONIPHER
B568	1000
C568	10000
D568	8
E568	28
F568	0.1807198910231014
G568	9979
H568	10000
I568	0.2344133590000337
J568	1
K568	707.42
L568	1644.6691
A569	CONIPHER
B569	1000
C569	10000
D569	16
