cell	value
A1	program
B1	depth
C1	num_mutations
D1	num_samples
E1	run
F1	v_measure
G1	num_mutations_pred
H1	num_mutations_true
I1	ancestor_descendant_f_score
J1	Success
K1	memory
L1	time
A2	PhyClone
E666	22
F666	1
G666	100
H666	100
I666	1
J666	1
K666	1305.55
L666	402.522
A667	PhyloWGS
B667	1000
C667	100
D667	2
E667	22
F667	0.7439841693664818
G667	100
H667	100
I667	0.9100642398286938
J667	1
K667	220.29
L667	30.0877
A668	PhyloWGS
B668	1000
C668	100
D668	4
E668	22
F668	0.7868882955543335
G668	100
H668	100
I668	0.9861325115562404
J668	1
K668	256.41
L668	2018.7869
A669	PhyloWGS
B669	1000
C669	100
D669	8
E669	22
F669	0.5681172452366361
G669	100
H669	100
I669	0.8499913688934921
J669	1
K669	261.48
L669	20362.3921
A670	PhyloWGS
B670	1000
C670	100
D670	16
E670	22
F670	0.5409442866054155
G670	100
H670	100
I670	0.6249184605348989
J670	1
K670	261.68
L670	17725.7707
A671	PhyloWGS
B671	1000
C671	100
D671	128
E671	22
F671	0.9375084584254432
G671	100
H671	100
I671	0.9848552338530068
J671	1
K671	291.54
L671	153407.2785
A672	CONIPHER
B672	1000
C672	100
D672	2
E672	22
F672	0.9789766045763518
G672	97
H672	100
I672	0.8848920863309353
J672	1
K672	66.06
L672	29.9207
A673	CONIPHER
B673	1000
C673	100
D673	4
E673	22
F673	1
G673	95
H673	100
I673	0.856225472707813
J673	1
K673	171.54
L673	12.434
A674	CONIPHER
B674	1000
C674	100
D674	8
E674	22
F674	1
G674	95
H674	100
I674	0.9535702849823888
J674	1
K674	64.62
L674	33.2974
A675	CONIPHER
B675	1000
C675	100
D675	16
E675	22
F675	1
G675	94
H675	100
I675	0.9285714285714286
J675	1
K675	179.35
L675	51.8458
A676	CONIPHER
B676	1000
C676	100
D676	128
E676	22
F676	1
G676	99
H676	100
I676	0.9803383630544124
J676	1
K676	170.54
L676	247.7924
A677	fastBE
B677	1000
C677	100
D677	2
E677	22
F677	0.9828581499631018
G677	100
H677	100
I677	0.9905568218821232
J677	1
K677	33.47
L677	0.9326
A678	fastBE
B678	1000
C678	100
D678	4
E678	22
F678	1
G678	100
H678	100
I678	0.9981285090455396
J678	1
K678	41.02
L678	2.4882
A679	fastBE
B679	1000
C679	100
D679	8
E679	22
F679	1
G679	100
H679	100
I679	0.7454100367197063
J679	1
K679	43.32
L679	6.0511
A680	fastBE
B680	1000
C680	100
D680	16
E680	22
F680	1
G680	100
H680	100
I680	1
J680	1
K680	42.28
L680	8.0321
A681	fastBE
B681	1000
C681	100
D681	128
E681	22
F681	1
G681	100
H681	100
I681	1
J681	1
K681	114.76
L681	2.7897
A682	Orchard
B682	1000
C682	100
D682	2
E682	22
F682	0.9828581499631018
G682	100
H682	100
I682	0.9986868023637556
J682	1
K682	68.83
L682	15.2549
A683	Orchard
B683	1000
C683	100
D683	4
E683	22
F683	1
G683	99
H683	100
I683	0.9890659169009683
J683	1
K683	120.14
L683	6.3308
A684	Orchard
B684	1000
C684	100
D684	8
E684	22
F684	1
G684	100
H684	100
I684	1
J684	1
K684	64.98
L684	5.6886
A685	Orchard
B685	1000
C685	100
D685	16
E685	22
F685	1
G685	100
H685	100
I685	1
J685	1
K685	338.65
L685	5.8735
A686	Orchard
B686	1000
C686	100
D686	128
E686	22
F686	1
G686	96
H686	100
I686	0.9695009242144176
J686	1
K686	333.32
L686	6.9364
A687	Pairtree
B687	1000
C687	100
D687	2
E687	22
F687	0.9828581499631018
G687	100
H687	100
I687	0.9856020942408376
J687	1
K687	1101.96
L687	92.706
A688	Pairtree
B688	1000
C688	100
D688	4
E688	22
F688	1
G688	99
H688	100
I688	0.9918392969240428
J688	1
K688	1139.48
L688	98.1777
A689	Pairtree
B689	1000
C689	100
D689	8
E689	22
F689	1
G689	100
H689	100
I689	1
J689	1
K689	1149.15
L689	91.8723
A690	Pairtree
B690	1000
C690	100
D690	16
E690	22
F690	1
G690	100
H690	100
I690	1
J690	1
K690	1100.02
L690	106.2087
A691	Pairtree
B691	1000
C691	100
D691	128
E691	22
F691	1
G691	96
H691	100
I691	0.9695009242144176
J691	1
K691	1095.93
L691	97.83669999999999
A692	PhyClone
B692	1000
C692	100
D692	2
E692	23
F692	1
G692	100
H692	100
I692	0.9791811242192922
J692	1
K692	1001.57
L692	164.2515
A693	PhyClone
B693	1000
C693	100
D693	4
E693	23
F693	1
G693	100
H693	100
I693	0.9028174765210289
J693	1
K693	1009.11
L693	225.7618
A694	PhyClone
B694	1000
C694	100
D694	8
E694	23
F694	1
G694	100
H694	100
I694	1
J694	1
K694	1021.39
L694	257.1568
A695	PhyClone
B695	1000
C695	100
D695	16
E695	23
F695	1
G695	100
H695	100
I695	1
J695	1
K695	1026.67
L695	208.2311
A696	PhyClone
B696	1000
C696	100
D696	128
E696	23
F696	1
G696	100
H696	100
I696	1
J696	1
K696	1208.08
L696	370.1379
A697	PhyloWGS
B697	1000
C697	100
D697	2
E697	23
F697	0.6725948023662671
G697	100
H697	100
I697	0.7604419293990838
J697	1
K697	220.44
L697	16.3897
A698	PhyloWGS
B698	1000
C698	100
D698	4
E698	23
F698	0.7081214678110394
G698	100
H698	100
I698	0.9111889552853903
J698	1
K698	266.64
L698	11779.6845
A699	PhyloWGS
B699	1000
C699	100
D699	8
E699	23
F699	0.8720954875529152
G699	100
H699	100
I699	0.9213328753005841
J699	1
K699	258.64
L699	19816.7454
A700	PhyloWGS
B700	1000
C700	100
D700	16
E700	23
F700	0.8698127732921492
G700	100
H700	100
I700	0.9481176250234126
J700	1
K700	261.8
L700	22861.2699
A701	PhyloWGS
B701	1000
C701	100
D701	128
E701	23
F701	0.9343346236144934
G701	100
H701	100
I701	0.9920965058236272
J701	1
K701	291.5
L701	168602.7015
A702	CONIPHER
B702	1000
C702	100
D702	2
E702	23
F702	1
G702	100
H702	100
I702	0.9791811242192922
J702	1
K702	102.2
L702	22.323
A703	CONIPHER
B703	1000
C703	100
D703	4
E703	23
F703	1
G703	100
H703	100
I703	1
J703	1
K703	102.2
L703	32.5467
A704	CONIPHER
B704	1000
C704	100
D704	8
E704	23
F704	1
G704	99
H704	100
I704	0.9918646273999348
J704	1
K704	66.05
L704	38.7439
A705	CONIPHER
B705	1000
C705	100
D705	16
E705	23
F705	1
G705	93
H705	100
I705	0.8914480699509491
J705	1
K705	153.38
L705	34.0685
A706	CONIPHER
B706	1000
C706	100
D706	128
E706	23
F706	1
G706	96
H706	100
I706	0.9304932735426008
J706	1
K706	170.88
L706	185.8836
A707	fastBE
B707	1000
C707	100
D707	2
E707	23
F707	1
G707	100
H707	100
I707	0.2879944482997918
J707	1
K707	31.91
L707	1.1996
A708	fastBE
B708	1000
C708	100
D708	4
E708	23
F708	1
G708	100
H708	100
I708	1
J708	1
K708	42.29
L708	3.5357
A709	fastBE
B709	1000
C709	100
D709	8
E709	23
F709	1
G709	100
H709	100
I709	1
J709	1
K709	40.48
L709	4.5517
A710	fastBE
B710	1000
C710	100
D710	16
E710	23
F710	1
G710	100
H710	100
I710	1
J710	1
K710	41.27
L710	4.6934
A711	fastBE
B711	1000
C711	100
D711	128
E711	23
F711	1
G711	100
H711	100
I711	1
J711	1
K711	114.77
L711	3.6805
A712	Orchard
B712	1000
C712	100
D712	2
E712	23
F712	1
G712	100
H712	100
I712	0.9791811242192922
J712	1
K712	67.97
L712	13.7371
A713	Orchard
B713	1000
C713	100
D713	4
E713	23
F713	1
G713	100
H713	100
I713	1
J713	1
K713	68.66
L713	14.3822
A714	Orchard
B714	1000
C714	100
D714	8
E714	23
F714	1
G714	100
H714	100
I714	1
J714	1
K714	68.81999999999999
L714	15.2558
A715	Orchard
B715	1000
C715	100
D715	16
E715	23
F715	1
G715	98
H715	100
I715	0.9823805794831636
J715	1
K715	137.3
L715	3.462
A716	Orchard
B716	1000
C716	100
D716	128
E716	23
F716	1
G716	96
H716	100
I716	0.9724256785868159
J716	1
K716	341.87
L716	9.3415
A717	Pairtree
B717	1000
C717	100
D717	2
E717	23
F717	1
G717	100
H717	100
I717	0.9791811242192922
J717	1
K717	1089.1
L717	97.47539999999999
A718	Pairtree
B718	1000
C718	100
D718	4
E718	23
F718	1
G718	100
H718	100
I718	1
J718	1
K718	1110.4
L718	95.7003
A719	Pairtree
B719	1000
C719	100
D719	8
E719	23
F719	1
G719	100
H719	100
I719	1
J719	1
K719	1109.52
L719	95.0038
A720	Pairtree
B720	1000
C720	100
D720	16
E720	23
F720	1
G720	98
H720	100
I720	0.9823805794831636
J720	1
K720	1113.05
L720	93.3758
A721	Pairtree
B721	1000
C721	100
D721	128
E721	23
F721	1
G721	96
H721	100
I721	0.9724256785868159
J721	1
K721	1106
L721	114.7669
A722	PhyClone
B722	1000
C722	100
D722	2
E722	24
F722	1
G722	100
H722	100
I722	1
J722	1
K722	1007.6
L722	120.1053
A723	PhyClone
B723	1000
C723	100
D723	4
E723	24
F723	1
G723	100
H723	100
I723	1
J723	1
K723	1013.13
L723	149.6044
A724	PhyClone
B724	1000
C724	100
D724	8
E724	24
F724	1
G724	100
H724	100
I724	1
J724	1
K724	1002.82
L724	103.6736
A725	PhyClone
B725	1000
C725	100
D725	16
E725	24
F725	1
G725	100
H725	100
I725	1
J725	1
K725	1020.27
L725	189.5381
A726	PhyClone
B726	1000
C726	100
D726	128
E726	24
F726	1
G726	100
H726	100
I726	1
J726	1
K726	1356.48
L726	352.2613
A727	PhyloWGS
B727	1000
C727	100
D727	2
E727	24
F727	0.6512453333274509
G727	100
H727	100
I727	0.8629055831628178
J727	1
K727	46.91
L727	63.3848
A728	PhyloWGS
B728	1000
C728	100
D728	4
E728	24
F728	0.940592558836629
G728	100
H728	100
I728	0.995945945945946
J728	1
K728	252.61
L728	877.3628
A729	PhyloWGS
B729	1000
C729	100
D729	8
E729	24
F729	0.9434448961762746
G729	100
H729	100
I729	0.9670877068137342
J729	1
K729	257.23
L729	11749.3066
A730	PhyloWGS
B730	1000
C730	100
D730	16
E730	24
F730	0.7580690835154588
G730	100
H730	100
I730	0.8704663212435233
J730	1
K730	262.04
L730	18097.7566
A731	PhyloWGS
B731	1000
C731	100
D731	128
E731	24
F731	
G731	
H731	
I731	
J731	0
K731	292.51
L731	172801.2887
A732	CONIPHER
B732	1000
C732	100
D732	2
E732	24
F732	1
G732	100
H732	100
I732	1
J732	1
K732	164.06
L732	19.393
A733	CONIPHER
B733	1000
C733	100
D733	4
E733	24
F733	1
G733	98
H733	100
I733	0.8531684698608965
J733	1
K733	85.66
L733	23.099
A734	CONIPHER
B734	1000
C734	100
D734	8
E734	24
F734	1
G734	100
H734	100
I734	1
J734	1
K734	165.76
L734	18.2701
A735	CONIPHER
B735	1000
C735	100
D735	16
E735	24
F735	1
G735	98
H735	100
I735	0.9891808346213292
J735	1
K735	161.69
L735	31.526
A736	CONIPHER
B736	1000
C736	100
D736	128
E736	24
F736	1
G736	92
H736	100
I736	0.8932038834951457
J736	1
K736	176.55
L736	104.7804
A737	fastBE
B737	1000
C737	100
D737	2
E737	24
F737	1
G737	100
H737	100
I737	1
J737	1
K737	41.52
L737	7.6952
A738	fastBE
B738	1000
C738	100
D738	4
E738	24
F738	1
G738	100
H738	100
I738	1
J738	1
K738	35.15
L738	4.5832
A739	fastBE
B739	1000
C739	100
D739	8
E739	24
F739	1
G739	100
H739	100
I739	1
J739	1
K739	42.28
L739	5.3646
A740	fastBE
B740	1000
C740	100
D740	16
E740	24
F740	1
G740	100
H740	100
I740	1
J740	1
K740	42.28
L740	5.2733
A741	fastBE
B741	1000
C741	100
D741	128
E741	24
F741	1
G741	100
H741	100
I741	1
J741	1
K741	114.73
L741	2.9873
A742	Orchard
B742	1000
C742	100
D742	2
E742	24
F742	1
G742	100
H742	100
I742	1
J742	1
K742	65.89
L742	3.2887
A743	Orchard
B743	1000
C743	100
D743	4
E743	24
F743	1
G743	100
H743	100
I743	1
J743	1
K743	68.70999999999999
L743	5.9227
A744	Orchard
B744	1000
C744	100
D744	8
E744	24
F744	1
G744	100
H744	100
I744	1
J744	1
K744	54.35
L744	20.0984
A745	Orchard
B745	1000
C745	100
D745	16
E745	24
F745	1
G745	100
H745	100
I745	1
J745	1
K745	133.46
L745	10.7022
A746	Orchard
B746	1000
C746	100
D746	128
E746	24
F746	1
G746	96
H746	100
I746	0.9570405727923628
J746	1
K746	341.13
L746	6.2634
A747	Pairtree
B747	1000
C747	100
D747	2
E747	24
F747	1
G747	100
H747	100
I747	1
J747	1
K747	1108.75
L747	85.0596
A748	Pairtree
B748	1000
C748	100
D748	4
E748	24
F748	1
G748	100
H748	100
I748	1
J748	1
K748	1141.77
L748	128.2431
A749	Pairtree
B749	1000
C749	100
D749	8
E749	24
F749	1
G749	100
H749	100
I749	1
J749	1
K749	1108.56
L749	91.2864
A750	Pairtree
B750	1000
C750	100
D750	16
E750	24
F750	1
G750	100
H750	100
I750	1
J750	1
K750	1130.8
L750	118.1414
A751	Pairtree
B751	1000
C751	100
D751	128
E751	24
F751	1
G751	96
H751	100
I751	0.9570405727923628
J751	1
K751	1114.04
L751	94.2289
A752	PhyClone
B752	1000
C752	100
D752	2
E752	25
F752	1
G752	100
H752	100
I752	0.6588559614059269
J752	1
K752	1063.41
L752	307.6349
A753	PhyClone
B753	1000
C753	100
D753	4
E753	25
F753	1
G753	100
H753	100
I753	1
J753	1
K753	1003.43
L753	100.6864
A754	PhyClone
B754	1000
C754	100
D754	8
E754	25
F754	1
G754	100
H754	100
I754	1
J754	1
K754	1006.27
L754	128.8839
A755	PhyClone
B755	1000
C755	100
D755	16
E755	25
F755	1
G755	100
H755	100
I755	1
J755	1
K755	1021.88
L755	183.5187
A756	PhyClone
B756	1000
C756	100
D756	128
E756	25
F756	1
G756	100
H756	100
I756	1
J756	1
K756	1149.16
L756	286.0475
A757	PhyloWGS
B757	1000
C757	100
D757	2
E757	25
F757	0.5996969515881518
G757	100
H757	100
I757	0.5555833125156133
J757	1
K757	269.99
L757	4789.8026
A758	PhyloWGS
B758	1000
C758	100
D758	4
E758	25
F758	0.9421855096909548
G758	100
H758	100
I758	0.9973753280839897
J758	1
K758	220.31
L758	39.1162
A759	PhyloWGS
B759	1000
C759	100
D759	8
E759	25
F759	0
G759	100
H759	100
I759	0
J759	1
K759	262.85
L759	5889.2552
A760	PhyloWGS
B760	1000
C760	100
D760	16
E760	25
F760	0.8819780594679912
G760	100
H760	100
I760	0.9922822491730982
J760	1
K760	258.13
L760	6503.3168
A761	PhyloWGS
B761	1000
C761	100
D761	128
E761	25
F761	0.9629228190258008
G761	100
H761	100
I761	0.9948224852071006
J761	1
K761	291.16
L761	140017.5923
A762	CONIPHER
B762	1000
C762	100
D762	2
E762	25
F762	1
G762	97
H762	100
I762	0.6237623762376238
J762	1
K762	66.06
L762	29.4693
A763	CONIPHER
B763	1000
C763	100
D763	4
E763	25
F763	
G763	
H763	
I763	
J763	0
K763	85.38
L763	21.1639
A764	CONIPHER
B764	1000
C764	100
D764	8
E764	25
F764	1
G764	98
H764	100
I764	0
J764	1
K764	133.85
L764	25.1005
A765	CONIPHER
B765	1000
C765	100
D765	16
E765	25
F765	1
G765	97
H765	100
I765	0.8160621761658031
J765	1
K765	155.5
L765	28.3351
A766	CONIPHER
B766	1000
C766	100
D766	128
E766	25
F766	1
G766	98
H766	100
I766	0.9329631098770328
J766	1
K766	180.04
L766	129.7871
A767	fastBE
B767	1000
C767	100
D767	2
E767	25
F767	1
G767	100
H767	100
I767	0.8342059336823735
J767	1
K767	42.28
L767	6.2759
A768	fastBE
B768	1000
C768	100
D768	4
E768	25
F768	1
G768	100
H768	100
I768	1
J768	1
K768	41.53
L768	2.0984
A769	fastBE
B769	1000
C769	100
D769	8
E769	25
F769	1
G769	100
H769	100
I769	1
J769	1
K769	35.01
L769	2.6672
A770	fastBE
B770	1000
C770	100
D770	16
E770	25
F770	1
G770	100
H770	100
I770	1
J770	1
K770	42.55
L770	2.4984
A771	fastBE
B771	1000
C771	100
D771	128
E771	25
F771	1
G771	100
H771	100
I771	1
J771	1
K771	34.24
L771	2.3846
A772	Orchard
B772	1000
C772	100
D772	2
E772	25
F772	1
G772	100
H772	100
I772	0.7155688622754491
J772	1
K772	69.3
L772	9.6692
A773	Orchard
B773	1000
C773	100
D773	4
E773	25
F773	1
G773	99
H773	100
I773	0.9947368421052633
J773	1
K773	63.9
L773	5.805899999999999
A774	Orchard
B774	1000
C774	100
D774	8
E774	25
F774	1
G774	100
H774	100
I774	1
J774	1
K774	69.70999999999999
L774	10.6086
A775	Orchard
B775	1000
C775	100
D775	16
E775	25
F775	1
G775	100
H775	100
I775	1
J775	1
K775	329.93
L775	5.2973
A776	Orchard
B776	1000
C776	100
D776	128
E776	25
F776	1
G776	98
H776	100
I776	0.9879608728367192
J776	1
K776	333.16
L776	4.9013
A777	Pairtree
B777	1000
C777	100
D777	2
E777	25
F777	1
G777	100
H777	100
I777	0.8342059336823735
J777	1
K777	1126.03
L777	113.6163
A778	Pairtree
B778	1000
C778	100
D778	4
E778	25
F778	1
G778	99
H778	100
I778	0.9947368421052633
J778	1
K778	1124.22
L778	70.2467
A779	Pairtree
B779	1000
C779	100
D779	8
E779	25
F779	1
G779	100
H779	100
I779	1
J779	1
K779	1085.6
L779	84.0475
A780	Pairtree
B780	1000
C780	100
D780	16
E780	25
F780	1
G780	100
H780	100
I780	1
J780	1
K780	1141.59
L780	79.62270000000001
A781	Pairtree
B781	1000
C781	100
D781	128
E781	25
F781	1
G781	98
H781	100
I781	0.9879608728367192
J781	1
K781	1124.07
L781	104.486
A782	PhyClone
B782	1000
C782	100
D782	2
E782	26
F782	1
G782	100
H782	100
I782	0.8224533715925395
J782	1
K782	1090
L782	360.76
A783	PhyClone
B783	1000
C783	100
D783	4
E783	26
F783	1
G783	100
H783	100
I783	1
J783	1
K783	1010.76
L783	156.494
A784	PhyClone
B784	1000
C784	100
D784	8
E784	26
F784	0.9846353136497334
G784	100
H784	100
I784	0.9997723651263374
J784	1
K784	1262.19
L784	510.2026
A785	PhyClone
B785	1000
C785	100
D785	16
E785	26
F785	1
G785	100
H785	100
I785	1
J785	1
K785	1099.7
L785	329.8239
A786	PhyClone
B786	1000
C786	100
D786	128
E786	26
F786	1
G786	100
H786	100
I786	1
J786	1
K786	2714.08
L786	696.1121999999999
A787	PhyloWGS
B787	1000
C787	100
D787	2
E787	26
F787	0.7925953223063933
G787	100
H787	100
I787	0.8317880794701987
J787	1
K787	257.28
L787	4659.2227
A788	PhyloWGS
B788	1000
C788	100
D788	4
E788	26
F788	0.8732428628463244
G788	100
H788	100
I788	0.9966965549787636
J788	1
K788	255.02
L788	1698.0024
A789	PhyloWGS
B789	1000
C789	100
D789	8
E789	26
F789	0.8978547962778831
G789	100
H789	100
I789	0.9797010930180684
J789	1
K789	257.5
L789	3758.2795
A790	PhyloWGS
B790	1000
C790	100
D790	16
E790	26
F790	0.5971146614125683
G790	100
H790	100
I790	0.871638141809291
J790	1
K790	256.02
L790	33507.9542
A791	PhyloWGS
B791	1000
C791	100
D791	128
E791	26
F791	0.8533248029779397
G791	100
H791	100
I791	0.969549330085262
J791	1
K791	290.36
L791	132152.2811
A792	CONIPHER
B792	1000
C792	100
D792	2
E792	26
F792	1
G792	100
H792	100
I792	0.9599393019726858
J792	1
K792	67.13
L792	31.2439
A793	CONIPHER
B793	1000
C793	100
D793	4
E793	26
F793	1
G793	95
H793	100
I793	0.7337701012507445
J793	1
K793	166.2
L793	11.5857
A794	CONIPHER
B794	1000
C794	100
D794	8
E794	26
F794	1
G794	93
H794	100
I794	0.8218478815722308
J794	1
K794	171.52
L794	17.0881
A795	CONIPHER
B795	1000
C795	100
D795	16
E795	26
F795	1
G795	96
H795	100
I795	0.9572344975053456
J795	1
K795	154.23
L795	39.5773
A796	CONIPHER
B796	1000
C796	100
D796	128
E796	26
F796	1
G796	92
H796	100
I796	0.8716026241799437
J796	1
K796	182.17
L796	173.3757
A797	fastBE
B797	1000
C797	100
D797	2
E797	26
F797	1
G797	100
H797	100
I797	0.8224533715925395
J797	1
K797	43.31
L797	7.5569
A798	fastBE
B798	1000
C798	100
D798	4
E798	26
F798	1
G798	100
H798	100
I798	1
J798	1
K798	41.77
L798	8.424200000000001
A799	fastBE
B799	1000
C799	100
D799	8
E799	26
F799	1
G799	100
H799	100
I799	0.9990900818926296
J799	1
K799	43.84
L799	2.6838
A800	fastBE
B800	1000
C800	100
D800	16
E800	26
F800	1
G800	100
H800	100
I800	1
J800	1
K800	34.24
L800	3.0297
A801	fastBE
B801	1000
C801	100
D801	128
E801	26
F801	1
G801	100
H801	100
I801	1
J801	1
K801	151.82
L801	9.8552
A802	Orchard
B802	1000
C802	100
D802	2
E802	26
F802	1
G802	100
H802	100
I802	0.9681944217908988
J802	1
K802	86.98
L802	14.6966
A803	Orchard
B803	1000
C803	100
D803	4
E803	26
F803	1
G803	100
H803	100
I803	1
J803	1
K803	86.93000000000001
L803	11.2909
A804	Orchard
B804	1000
C804	100
D804	8
E804	26
F804	1
G804	99
H804	100
I804	0.9630459126539752
J804	1
K804	86.95999999999999
L804	8.738799999999999
A805	Orchard
B805	1000
C805	100
D805	16
E805	26
F805	1
G805	99
H805	100
I805	0.9708054871614492
J805	1
K805	87.05
L805	3.8711
A806	Orchard
B806	1000
C806	100
D806	128
E806	26
F806	1
G806	98
H806	100
I806	0.9839662447257383
J806	1
K806	342.61
L806	7.1349
A807	Pairtree
B807	1000
C807	100
D807	2
E807	26
F807	1
G807	100
H807	100
I807	0.8269022719076812
J807	1
K807	1115.78
L807	103.1099
A808	Pairtree
B808	1000
C808	100
D808	4
E808	26
F808	1
G808	100
H808	100
I808	1
J808	1
K808	1101.87
L808	96.5072
A809	Pairtree
B809	1000
C809	100
D809	8
E809	26
F809	1
G809	99
H809	100
I809	0.9922125515345854
J809	1
K809	1140.63
L809	118.7323
A810	Pairtree
B810	1000
C810	100
D810	16
E810	26
F810	1
G810	99
H810	100
I810	0.9708054871614492
J810	1
K810	1131.29
L810	99.12489999999998
A811	Pairtree
B811	1000
C811	100
D811	128
E811	26
F811	1
G811	98
H811	100
I811	0.9839662447257383
J811	1
K811	1125.05
L811	114.4658
A812	PhyClone
B812	1000
C812	100
D812	2
E812	27
F812	0.9465547361752018
G812	100
H812	100
I812	0.9512905103823016
J812	1
K812	1017.11
L812	312.6651
A813	PhyClone
B813	1000
C813	100
D813	4
E813	27
F813	1
G813	100
H813	100
I813	1
J813	1
K813	1001.09
L813	105.6709
A814	PhyClone
B814	1000
C814	100
D814	8
E814	27
F814	1
G814	100
H814	100
I814	1
J814	1
K814	1010.12
L814	121.4954
A815	PhyClone
B815	1000
C815	100
D815	16
E815	27
F815	1
G815	100
H815	100
I815	1
J815	1
K815	1017.68
L815	161.0984
A816	PhyClone
B816	1000
C816	100
D816	128
E816	27
F816	1
G816	100
H816	100
I816	1
J816	1
K816	1111.77
L816	236.8585
A817	PhyloWGS
B817	1000
C817	100
D817	2
E817	27
F817	0.6799759553539938
G817	100
H817	100
I817	0.924976613657624
J817	1
K817	220.6
L817	60.4112
A818	PhyloWGS
B818	1000
C818	100
D818	4
E818	27
F818	0.6141569842201774
G818	100
H818	100
I818	0.6600985221674877
J818	1
K818	256.66
L818	1624.8
A819	PhyloWGS
B819	1000
C819	100
D819	8
E819	27
F819	0.6124968103387102
G819	100
H819	100
I819	0.8919616519174042
J819	1
K819	259.54
L819	8076.6314
A820	PhyloWGS
B820	1000
C820	100
D820	16
E820	27
F820	0.8833286921557245
G820	100
H820	100
I820	0.9902014153511161
J820	1
K820	261.16
L820	35435.3243
A821	PhyloWGS
B821	1000
C821	100
D821	128
E821	27
F821	0.955637873567873
G821	100
H821	100
I821	0.8757003527702842
J821	1
K821	293.94
L821	137210.5894
A822	CONIPHER
B822	1000
C822	100
D822	2
E822	27
F822	0.9465547361752018
G822	100
H822	100
I822	0.8793366051785412
J822	1
K822	68.06999999999999
L822	25.9834
A823	CONIPHER
B823	1000
C823	100
D823	4
E823	27
F823	1
G823	99
H823	100
I823	0.928622927180966
J823	1
K823	66.15000000000001
L823	24.5595
A824	CONIPHER
B824	1000
C824	100
D824	8
E824	27
F824	1
G824	100
H824	100
I824	1
J824	1
K824	132.3
L824	26.7362
A825	CONIPHER
B825	1000
C825	100
D825	16
E825	27
F825	1
G825	100
H825	100
I825	1
J825	1
K825	158.53
L825	33.9412
A826	CONIPHER
B826	1000
C826	100
D826	128
E826	27
F826	1
G826	99
H826	100
I826	0.9904306220095692
J826	1
K826	172.16
L826	121.5758
A827	fastBE
B827	1000
C827	100
D827	2
E827	27
F827	0.9465547361752018
G827	100
H827	100
I827	0.9512905103823016
J827	1
K827	35.02
L827	2.1501
A828	fastBE
B828	1000
C828	100
D828	4
E828	27
F828	1
G828	100
H828	100
I828	0.1332436069986541
J828	1
K828	31.4
L828	1.0319
A829	fastBE
B829	1000
C829	100
D829	8
E829	27
F829	1
G829	100
H829	100
I829	0.8692058929213079
J829	1
K829	27.95
L829	1.1345
A830	fastBE
B830	1000
C830	100
D830	16
E830	27
F830	1
G830	100
H830	100
I830	1
J830	1
K830	43.84
L830	2.383
A831	fastBE
B831	1000
C831	100
D831	128
E831	27
F831	1
G831	100
H831	100
I831	1
J831	1
K831	31.39
L831	1.2304
A832	Orchard
B832	1000
C832	100
D832	2
E832	27
F832	0.9465547361752018
G832	100
H832	100
I832	0.980377358490566
J832	1
K832	68.18000000000001
L832	6.6162
A833	Orchard
B833	1000
C833	100
D833	4
E833	27
F833	1
G833	100
H833	100
I833	1
J833	1
K833	86.84999999999999
L833	7.2436
A834	Orchard
B834	1000
C834	100
D834	8
E834	27
F834	1
G834	99
H834	100
I834	0.9913011960855382
J834	1
K834	86.98
L834	3.3464
A835	Orchard
B835	1000
C835	100
D835	16
E835	27
F835	1
G835	100
H835	100
I835	1
J835	1
K835	69.40000000000001
L835	9.124599999999999
A836	Orchard
B836	1000
C836	100
D836	128
E836	27
F836	1
G836	99
H836	100
I836	0.983132530120482
J836	1
K836	332.98
L836	10.3481
A837	Pairtree
B837	1000
C837	100
D837	2
E837	27
F837	0.9465547361752018
G837	100
H837	100
I837	0.980377358490566
J837	1
K837	1131.18
L837	98.3798
A838	Pairtree
B838	1000
C838	100
D838	4
E838	27
F838	1
G838	100
H838	100
I838	1
J838	1
K838	1130.93
L838	91.63379999999999
A839	Pairtree
B839	1000
C839	100
D839	8
E839	27
F839	1
G839	99
H839	100
I839	0.9913011960855382
J839	1
K839	1117.7
L839	104.4142
A840	Pairtree
B840	1000
C840	100
D840	16
E840	27
F840	1
G840	100
H840	100
I840	1
J840	1
K840	1141.56
L840	89.94040000000001
A841	Pairtree
B841	1000
C841	100
D841	128
E841	27
F841	1
G841	99
H841	100
I841	0.983132530120482
J841	1
K841	1141.92
L841	88.0273
A842	PhyClone
B842	1000
C842	100
D842	2
E842	28
F842	1
G842	100
H842	100
I842	1
J842	1
K842	1055.42
L842	158.1756
A843	PhyClone
B843	1000
C843	100
D843	4
E843	28
F843	1
G843	100
H843	100
I843	1
J843	1
K843	997.65
L843	149.6623
A844	PhyClone
B844	1000
C844	100
D844	8
E844	28
F844	1
G844	100
H844	100
I844	1
J844	1
K844	1010.93
L844	161.8957
A845	PhyClone
B845	1000
C845	100
D845	16
E845	28
F845	1
G845	100
H845	100
I845	1
J845	1
K845	1009.59
L845	136.2873
A846	PhyClone
B846	1000
C846	100
D846	128
E846	28
F846	1
G846	100
H846	100
I846	1
J846	1
K846	1068.39
L846	169.0863
A847	PhyloWGS
B847	1000
C847	100
D847	2
E847	28
F847	0.5117864129731275
G847	100
H847	100
I847	0.5208655332302936
J847	1
K847	222.45
L847	43.3599
A848	PhyloWGS
B848	1000
C848	100
D848	4
E848	28
